"","share_type","EF517","n_obs","EF952_sum","mean","mean_weighted","sd","sd_weighted","median","q25","q75","median_weighted","q25_weighted","q75_weighted"
"1","share_brown_esco","ISCED-Level 1 - PE",11,1387.799,0.00925925925925926,0.00758139994648821,0.0138888888888889,0.01319173308034,0,0,0.0277777777777778,0,0,0.0277777777777778
"2","share_brown_esco","ISCED-Level 2 - LSGE",39,4297.241,0.0150610846560847,0.0139532405323597,0.0179977886959811,0.0178163201122507,0,0,0.0277777777777778,4.22942104619107e-17,0,0.0277777777777778
"3","share_brown_esco","ISCED-Level 3 - USGE",27,3259.861,0.00999421296296296,0.0105377810682022,0.0140213225449782,0.0143430687553107,0,0,0.0277777777777778,0,0,0.0277777777777778
"4","share_brown_esco","ISCED-Level 3 - USVE",153,16279.282,0.0143205703577727,0.0129472254518447,0.0245635745609422,0.0237414336674231,0,0,0.0277777777777778,0,0,0.0277777777777778
"5","share_brown_esco","ISCED-Level 4 - PSNTVE",61,6703.782,0.0100115039281706,0.00908195094721458,0.0168918476300067,0.0159172068271828,0,0,0.0277777777777778,0,0,0.0277777777777778
"6","share_brown_esco","ISCED-Level 5 - SCTVE",2,203.416,0,0,0,0,0,0,0,0,0,0
"7","share_brown_esco","ISCED-Level 6 - Bachelor",64,7160.277,0.0169706906154275,0.0168521399832231,0.0188260831071335,0.0185187420978437,0.0238095238095238,0,0.0277777777777778,0.0238095238095238,0,0.0277777777777778
"8","share_brown_esco","ISCED-Level 6 - Master",55,6099.027,0.00388503086419753,0.00376993090968342,0.0101121629187915,0.0100280234290237,0,0,0,0,0,0
"9","share_brown_esco_ess","ISCED-Level 1 - PE",11,1387.799,0.0113960113960114,0.00933095378029318,0.0170940170940171,0.0162359791758031,0,0,0.0341880341880342,0,0,0.0341880341880342
"10","share_brown_esco_ess","ISCED-Level 2 - LSGE",39,4297.241,0.0145054945054945,0.0132529587370671,0.0185720667563678,0.0178045055337003,0,0,0.0341880341880342,0,0,0.0341880341880342
