"","share_type","EF517","n_obs","EF952_sum","mean","mean_weighted","sd","sd_weighted","median","q25","q75","median_weighted","q25_weighted","q75_weighted"
"1","share_brown","ISCED-Level 1 - PE",11,1387.799,0.0606060606060606,0.0510892107254405,0.103799859221536,0.0985664501911224,0,0,0.111111111111111,0,0,0.111111111111111
"2","share_brown","ISCED-Level 2 - LSGE",39,4297.241,0.0512820512820513,0.0534381633859182,0.0948517322040787,0.0964749814973742,0,0,0,0,0,0.111111111111111
"3","share_brown","ISCED-Level 3 - USGE",27,3259.861,0.0493827160493827,0.0484144024000478,0.0941465050818137,0.0935629093097626,0,0,0,0,0,0
"4","share_brown","ISCED-Level 3 - USVE",153,16279.282,0.0413943355119826,0.0412416496283094,0.151279121072856,0.156316173925254,0,0,0,0,0,0
"5","share_brown","ISCED-Level 4 - PSNTVE",61,6703.782,0.0255009107468124,0.0250557073604124,0.0714155595746647,0.0708883890624803,0,0,0,0,0,0
"6","share_brown","ISCED-Level 5 - SCTVE",2,203.416,0,0,0,0,0,0,0,0,0,0
"7","share_brown","ISCED-Level 6 - Bachelor",64,7160.277,0.0503472222222222,0.0519839758527033,0.14538385001367,0.143650284409792,0,0,0,0,0,0
"8","share_brown","ISCED-Level 6 - Master",55,6099.027,0.0121212121212121,0.0109383203437386,0.0509297519223947,0.0485508857077739,0,0,0,0,0,0
"9","share_brown_cat_abs","ISCED-Level 1 - PE",11,1387.799,0,0,0,0,0,0,0,0,0,0
"10","share_brown_cat_abs","ISCED-Level 2 - LSGE",39,4297.241,0,0,0,0,0,0,0,0,0,0
"11","share_brown_cat_abs","ISCED-Level 3 - USGE",27,3259.861,0,0,0,0,0,0,0,0,0,0
"12","share_brown_cat_abs","ISCED-Level 3 - USVE",153,16279.282,0.0196078431372549,0.0216002155377614,0.139103721018664,0.145884447412074,0,0,0,0,0,0
"13","share_brown_cat_abs","ISCED-Level 4 - PSNTVE",61,6703.782,0,0,0,0,0,0,0,0,0,0
"14","share_brown_cat_abs","ISCED-Level 5 - SCTVE",2,203.416,0,0,0,0,0,0,0,0,0,0
"15","share_brown_cat_abs","ISCED-Level 6 - Bachelor",64,7160.277,0.015625,0.0147073919067656,0.125,0.121402983422058,0,0,0,0,0,0
"16","share_brown_cat_abs","ISCED-Level 6 - Master",55,6099.027,0,0,0,0,0,0,0,0,0,0
"17","share_brown_cat_rel","ISCED-Level 1 - PE",11,1387.799,0.272727272727273,0.229901448264482,0.467099366496914,0.443549025860051,0,0,0.5,0,0,0.5
"18","share_brown_cat_rel","ISCED-Level 2 - LSGE",39,4297.241,0.230769230769231,0.240471735236632,0.426832794918354,0.434137416738184,0,0,0,0,0,0.5
"19","share_brown_cat_rel","ISCED-Level 3 - USGE",27,3259.861,0.222222222222222,0.217864810800215,0.423659272868162,0.421033091893932,0,0,0,0,0,0
"20","share_brown_cat_rel","ISCED-Level 3 - USVE",153,16279.282,0.117647058823529,0.109986668945227,0.323247836940462,0.313971377654061,0,0,0,0,0,0
"21","share_brown_cat_rel","ISCED-Level 4 - PSNTVE",61,6703.782,0.114754098360656,0.112750683121856,0.321370018085991,0.318997750781162,0,0,0,0,0,0
"22","share_brown_cat_rel","ISCED-Level 5 - SCTVE",2,203.416,0,0,0,0,0,0,0,0,0,0
"23","share_brown_cat_rel","ISCED-Level 6 - Bachelor",64,7160.277,0.171875,0.182452019663485,0.380254196516296,0.389502166033524,0,0,0,0,0,0
"24","share_brown_cat_rel","ISCED-Level 6 - Master",55,6099.027,0.0545454545454545,0.0492224415468238,0.229183883650776,0.218478985684983,0,0,0,0,0,0
"25","share_green","ISCED-Level 1 - PE",11,1387.799,0,0,0,0,0,0,0,0,0,0
"26","share_green","ISCED-Level 2 - LSGE",39,4297.241,0,0,0,0,0,0,0,0,0,0
"27","share_green","ISCED-Level 3 - USGE",27,3259.861,0,0,0,0,0,0,0,0,0,0
"28","share_green","ISCED-Level 3 - USVE",153,16279.282,0,0,0,0,0,0,0,0,0,0
"29","share_green","ISCED-Level 4 - PSNTVE",61,6703.782,0,0,0,0,0,0,0,0,0,0
"30","share_green","ISCED-Level 5 - SCTVE",2,203.416,0,0,0,0,0,0,0,0,0,0
"31","share_green","ISCED-Level 6 - Bachelor",64,7160.277,0,0,0,0,0,0,0,0,0,0
"32","share_green","ISCED-Level 6 - Master",55,6099.027,0,0,0,0,0,0,0,0,0,0
"33","share_green_cat_abs","ISCED-Level 1 - PE",11,1387.799,0,0,0,0,0,0,0,0,0,0
"34","share_green_cat_abs","ISCED-Level 2 - LSGE",39,4297.241,0,0,0,0,0,0,0,0,0,0
"35","share_green_cat_abs","ISCED-Level 3 - USGE",27,3259.861,0,0,0,0,0,0,0,0,0,0
"36","share_green_cat_abs","ISCED-Level 3 - USVE",153,16279.282,0,0,0,0,0,0,0,0,0,0
"37","share_green_cat_abs","ISCED-Level 4 - PSNTVE",61,6703.782,0,0,0,0,0,0,0,0,0,0
"38","share_green_cat_abs","ISCED-Level 5 - SCTVE",2,203.416,0,0,0,0,0,0,0,0,0,0
"39","share_green_cat_abs","ISCED-Level 6 - Bachelor",64,7160.277,0,0,0,0,0,0,0,0,0,0
"40","share_green_cat_abs","ISCED-Level 6 - Master",55,6099.027,0,0,0,0,0,0,0,0,0,0
"41","share_green_cat_rel","ISCED-Level 1 - PE",11,1387.799,0,0,0,0,0,0,0,0,0,0
"42","share_green_cat_rel","ISCED-Level 2 - LSGE",39,4297.241,0,0,0,0,0,0,0,0,0,0
"43","share_green_cat_rel","ISCED-Level 3 - USGE",27,3259.861,0,0,0,0,0,0,0,0,0,0
"44","share_green_cat_rel","ISCED-Level 3 - USVE",153,16279.282,0,0,0,0,0,0,0,0,0,0
"45","share_green_cat_rel","ISCED-Level 4 - PSNTVE",61,6703.782,0,0,0,0,0,0,0,0,0,0
"46","share_green_cat_rel","ISCED-Level 5 - SCTVE",2,203.416,0,0,0,0,0,0,0,0,0,0
