"","share_type","EF540","n_obs","EF952_sum","mean","mean_weighted","sd","sd_weighted","median","q25","q75","median_weighted","q25_weighted","q75_weighted"
"1","share_brown","ISCED 1 PE (100)",8353,1023573.271,0.00375252031339794,0.00388624247285579,0.0269595996133236,0.0285328877094716,0,0,0,0,0,0
"2","share_brown","ISCED 2 LSE (200)",37464,4302908.051,0.00717701101430131,0.00704614825243105,0.0408142350499945,0.0400149574363878,0,0,0,0,0,0
"3","share_brown","ISCED 3 USE (303)",2502,269877.9,0.00122241166582164,0.00122623456513721,0.0230571281881541,0.0235177970806892,0,0,0,0,0,0
"4","share_brown","ISCED 3 USE (304)",170501,18680510.754,0.00761464099126661,0.00765062461393492,0.043873533592195,0.0437723455395279,0,0,0,0,0,0
"5","share_brown","ISCED 4 PSNTE (400)",49376,5465476.036,0.00191560026170858,0.00198128645036411,0.0203885991988647,0.0204496730999709,0,0,0,0,0,0
"6","share_brown","ISCED 5 SCTE (500)",2373,253486.883,0.00368587477826325,0.00363900410251697,0.0314106549745441,0.0311024050011188,0,0,0,0,0,0
"7","share_brown","ISCED 6 Bachelor (600)",63682,6991367.03,0.00554914666537328,0.00550767793003854,0.0330420692699403,0.0330077210291511,0,0,0,0,0,0
"8","share_brown","ISCED 7 Master (700)",46582,5188526.639,0.0029680277974381,0.00298461726636837,0.0240606565119829,0.0243431316669668,0,0,0,0,0,0
"9","share_brown","ISCED 8 Doctoral (800)",6333,694421.394,0.0021477320861499,0.00207130537266499,0.017758103702034,0.0171476083271189,0,0,0,0,0,0
"10","share_brown",NA,409,50496.646,0.00357990912011517,0.00362299872750863,0.0348145599487233,0.0322600578660019,0,0,0,0,0,0
"11","share_green","ISCED 1 PE (100)",8353,1023573.271,0.0062331574334038,0.0065649029252885,0.0558735830951055,0.058067899283783,0,0,0,0,0,0
"12","share_green","ISCED 2 LSE (200)",37464,4302908.051,0.0060113382909102,0.00610855733047061,0.046684633290396,0.0474957252568248,0,0,0,0,0,0
"13","share_green","ISCED 3 USE (303)",2502,269877.9,0.0013861205407968,0.00144435177346811,0.0232960168044815,0.0241441793230628,0,0,0,0,0,0
"14","share_green","ISCED 3 USE (304)",170501,18680510.754,0.00542606609334534,0.00536907366745407,0.0452569719717033,0.045001915771874,0,0,0,0,0,0
"15","share_green","ISCED 4 PSNTE (400)",49376,5465476.036,0.00228098666065128,0.00238167370938606,0.0307173387660631,0.0312644950975491,0,0,0,0,0,0
"16","share_green","ISCED 5 SCTE (500)",2373,253486.883,0.00367149744726285,0.00365596963684568,0.039004397572937,0.0393803024360159,0,0,0,0,0,0
"17","share_green","ISCED 6 Bachelor (600)",63682,6991367.03,0.00826675534637101,0.00820266995243356,0.0611565796542936,0.061092431591604,0,0,0,0,0,0
"18","share_green","ISCED 7 Master (700)",46582,5188526.639,0.00897217054637025,0.00900045915694829,0.068037224910222,0.0685607212749309,0,0,0,0,0,0
"19","share_green","ISCED 8 Doctoral (800)",6333,694421.394,0.00980393647968257,0.00975897694979308,0.0703209788595357,0.0697005162927349,0,0,0,0,0,0
"20","share_green",NA,409,50496.646,0.00538320685019952,0.00527244571204441,0.0374316714346834,0.0361014096275541,0,0,0,0,0,0
"21","share_neutral","ISCED 1 PE (100)",8353,1023573.271,0.990014322253198,0.989548854601856,0.062728385237072,0.0653407183283161,1,1,1,1,1,1
"22","share_neutral","ISCED 2 LSE (200)",37464,4302908.051,0.986811650694788,0.986845294417098,0.0630841580732421,0.0631092308876044,1,1,1,1,1,1
"23","share_neutral","ISCED 3 USE (303)",2502,269877.9,0.997391467793382,0.997329413661394,0.0327875797378811,0.033711325285151,1,1,1,1,1,1
"24","share_neutral","ISCED 3 USE (304)",170501,18680510.754,0.986959292915388,0.986980301718611,0.064435193300816,0.0641664231223193,1,1,1,1,1,1
"25","share_neutral","ISCED 4 PSNTE (400)",49376,5465476.036,0.99580341307764,0.99563703984025,0.0382920750058347,0.0388313057901983,1,1,1,1,1,1
"26","share_neutral","ISCED 5 SCTE (500)",2373,253486.883,0.992642627774474,0.992705026260637,0.0522479866276508,0.0523604560561322,1,1,1,1,1,1
"27","share_neutral","ISCED 6 Bachelor (600)",63682,6991367.03,0.986184097988256,0.986289652117528,0.0708687030882681,0.0707780032162375,1,1,1,1,1,1
"28","share_neutral","ISCED 7 Master (700)",46582,5188526.639,0.988059801656192,0.988014923576683,0.072812687202202,0.0733455212932784,1,1,1,1,1,1
"29","share_neutral","ISCED 8 Doctoral (800)",6333,694421.394,0.988048331434167,0.988169717677542,0.0737760648790152,0.0731069315665757,1,1,1,1,1,1
"30","share_neutral",NA,409,50496.646,0.991036884029685,0.991104555560447,0.0509858447475134,0.0482617919379363,1,1,1,1,1,1
