EF564,n_obs,EF952_sum,EF952_share_green_abs,EF952_share_brown_abs,EF952_share_neutral_abs,EF952_share_green_rel,EF952_share_brown_rel,EF952_share_neutral_rel
401,2623,281439.771,1809.0651381396826,1190.6620510209732,278440.04381083936,0.006427894436212011,0.004230610502525506,0.9893414950612625
402,510,55015.7,892.7772745920746,262.05215865985866,53860.87056674807,0.016227681817955142,0.004763225018673918,0.979009093163371
501,2288,263070.508,1449.1208895302161,1594.5056691179207,260026.88144135187,0.00550848858181479,0.006061134261077721,0.9884303771571076
502,1832,216531.235,1221.1098153096902,1512.2644190809362,213797.86076560937,0.005639416480997258,0.006984047447385299,0.9873765360716175
503,1904,220041.751,1341.6856764069264,1544.6455857739784,217155.4197378191,0.006097414105775438,0.007019784103490335,0.9868828017907343
504,1496,180347.586,840.137305465368,982.2254682780182,178525.2232262566,0.004658433883697051,0.0054462911872744345,0.9898952749290284
505,2476,280865.072,2263.434929126175,1463.6623018702833,277137.9747690035,0.008058798173117714,0.005211264937458237,0.986729936889424
506,2390,271854.749,1573.9333248957564,1238.2242544275243,269042.59142067673,0.005789611293109161,0.004554727327671308,0.9896556613792196
507,2141,222080.407,958.7732342247665,1691.1131783859587,219430.52058738927,0.004317234677189539,0.007614868872182671,0.9880678964506278
508,2790,323646.031,1896.5588179460508,935.6896668000785,320813.7825152539,0.00585997860714087,0.0028910895768101616,0.9912489318160489
509,2187,238215.689,1066.9608875402375,1047.6837890450795,236101.04432341468,0.00447896984459423,0.004398046969295458,0.9911229831861103
510,1517,170009.936,1295.9838264770317,898.2561149706045,167815.69605855236,0.0076229887321234676,0.0052835506918290035,0.9870934605760476
511,1191,131473.948,380.1908039815448,668.6501673438877,130425.10702867457,0.0028917577190390965,0.005085799715574736,0.9920224425653862
512,2308,264153.083,1669.2669220464477,1368.9697954852968,261114.84628246826,0.006319316447449708,0.005182486533709307,0.9884981970188411
513,2120,248674.506,1339.1824157657402,1714.7049496948528,245620.6186345394,0.005385282300573828,0.006895378932389847,0.9877193387670363
514,2862,330522.138,3281.0977769501983,2374.9487839301582,324866.09143911966,0.00992701365422669,0.007185445423719722,0.9828875409220537
515,4750,565533.527,3152.222698029748,1892.2290387353444,560489.0752632349,0.005573891816372804,0.0033459184087159246,0.9910801897749113
516,3195,368392.192,1684.7343493474298,1825.3661491172845,364882.09150153527,0.0045732086236709105,0.004954953413120342,0.9904718379632087
517,1506,158922.702,812.9157735778841,607.8080996718903,157501.9781267502,0.0051151645633226404,0.003824551760212901,0.9910602836764645
518,2657,298051.129,1924.4869652540442,1445.4214391222147,294681.2205956237,0.006456902115120134,0.00484957545362029,0.9886935224312594
519,4063,453483.596,2288.062732779784,2920.7943752684314,448274.7388919518,0.005045524806105189,0.00644079389206491,0.9885136813018299
520,3860,440035.229,2533.853894361274,1652.843305229206,435848.53180040955,0.005758297807472306,0.0037561613168685774,0.9904855408756592
521,2935,334666.853,2285.9162292103365,2902.159220753275,329478.7775500364,0.006830423176717584,0.00867178567204346,0.9844977911512389
522,905,105834.877,761.5385785902503,519.9400212222101,104553.39840018754,0.007195535159834412,0.004912747441679459,0.9878917173984861
523,1499,162963.919,669.0121959728867,791.0045307805256,161503.90227324658,0.004105278027665049,0.004853862963252163,0.9910408590090828
524,2782,315007.568,1557.2606861303266,1646.8201985041576,311803.4871153655,0.0049435659467404495,0.005227875028399817,0.9898285590248597
525,2896,319109.992,1643.0276295732046,1666.0767617383992,315800.8876086884,0.005148781519737572,0.005221010947655939,0.9896302075326063
526,2046,232870.841,1943.495045278917,1112.9825767328932,229814.3633779882,0.008345806786857084,0.004779398622659216,0.9868747945904838
528,2174,238176.948,1301.4937183422571,1611.8836748953718,235263.57060676237,0.005464398336073469,0.006767588922565973,0.9877680127413605
529,2402,281903.026,1378.3702214390871,1399.6807206305105,279124.9750579304,0.0048895190697211145,0.004965114211404422,0.9901453667188744
530,2489,279514.253,2166.9921098801146,2063.1660350893358,275284.09485503053,0.00775270701447956,0.007381255205935189,0.9848660377795851
531,2499,280602.925,1326.8536321640315,1548.7736838592818,277727.2976839767,0.004728580901870612,0.005519449534816082,0.9897519695633135
532,2292,247339.422,1435.59821991094,1448.0948251806906,244455.72895490838,0.005804162588812632,0.005854686703281334,0.9883411507079061
533,1760,203311.929,1315.8136162351536,1321.7120179420676,200674.40336582277,0.00647189578450733,0.00650090737146106,0.9870271968440315
534,1838,212404.137,953.1585233915239,1384.7657846217944,210066.21269198667,0.0044874762650763435,0.006519485939305384,0.9889930377956183
601,3303,342642.118,1712.43558448856,1322.2292123260731,339607.45320318535,0.004997738148725078,0.0038589220147363,0.9911433398365385
602,3535,376409.759,2002.7827353503983,1760.5183511011812,372646.4579135484,0.005320751355307975,0.004677132590234413,0.9900021160544575
603,3620,427321.712,2288.822423574252,1146.7620573310276,423886.12751909473,0.005356204375532063,0.002683603535995914,0.9919601920884721
604,3403,349955.916,1947.4803354978355,2627.172527669389,345381.2631368328,0.0055649304568345555,0.007507152779978691,0.9869279167631867
605,2714,289364.274,1633.5038688686916,1075.5750409375605,286655.19509019377,0.00564514701931964,0.003717027765969342,0.9906378252147112
606,3045,328567.628,1625.8851898157397,1576.5958068882614,325365.147003296,0.004948403467841755,0.0047983905672176,0.9902532059649406
607,2421,260839.219,1354.357511515382,1033.1482386244454,258451.7132498602,0.0051923078005972016,0.00396086233728696,0.9908468298621158
608,2510,261787.272,1597.9931807712755,1663.4856994524632,258525.79311977627,0.006104166824318623,0.006354341396141151,0.9875414917795402
609,3051,317200.762,2043.9087552570998,1754.8269470925136,313402.0262976504,0.006443580848828793,0.005532228031320157,0.9880241911198512
610,2790,310635.622,2045.4177716517495,2291.3409110258863,306298.86331732234,0.006584620780071868,0.0073762979798430404,0.9860390812400851
701,6376,652434.222,3311.2317564079162,3650.9014316533035,645472.0888119388,0.005075196310606644,0.005595815345892913,0.9893289883435005
702,2710,292699.513,1699.6324752199998,1512.2389207474798,289487.64160403254,0.005806748558614787,0.005166523528679325,0.9890267279127061
703,4400,463777.998,2718.6606097619833,2424.835926157027,458634.501464081,0.0058619870314804865,0.0052284410571737105,0.9889095719113458
704,4432,457263.061,2880.9605778515884,4137.468177786125,450244.63224436226,0.006300444587741559,0.00904833241665704,0.9846512229956014
705,2448,252871.134,1866.4218641850205,1531.9275916474808,249472.7845441675,0.007380921003759253,0.00605813549144554,0.9865609435047952
801,3188,372189.749,2181.846642049617,1408.7140042411777,368599.1883537092,0.005862188971920387,0.0037849349908913735,0.9903528760371881
802,10670,1175602.507,7093.937425459383,5905.077086270996,1162603.4924882697,0.006034299334357734,0.005023021855695138,0.9889426788099472
803,4455,509656.459,2698.5956495693317,3668.2246726942026,503289.63867773645,0.0052949307360182635,0.00719744566740437,0.9875076235965774
804,2054,241315.613,1622.9019190024221,1361.1009197952442,238331.61016120232,0.0067252255203330835,0.0056403350901097484,0.9876344393895571
805,5074,574236.481,3732.3287683370945,2825.011383897112,567679.1408477658,0.006499637156172066,0.004919595806552583,0.9885807670372754
806,5685,623813.621,3734.2972420945725,2699.1390658405076,617380.1846920649,0.0059862387039711215,0.004326835732624228,0.9896869255634045
807,2998,321565.225,1716.469856757935,1821.2652597901124,318027.48988345196,0.005337859082112922,0.005663750673879965,0.9889983902440072
808,5374,604296.303,2701.075572245632,2628.6382101650624,598966.5892175894,0.00446978669046339,0.00434991608771279,0.991180297221824
809,2311,259724.159,1016.502859774436,1534.2670375533596,257173.3891026722,0.0039137786168534135,0.005907294275051862,0.9901789271080946
810,3277,373051.376,1731.8377821484676,2102.291095859568,369217.24712199194,0.004642357309381611,0.0056353929541853994,0.989722249736433
811,3384,386764.94,2622.882554808899,1726.9309702733228,382415.12647491775,0.0067815933750585014,0.004465065965579307,0.9887533406593622
812,2523,289889.038,1790.4161468546613,1550.1004871539335,286548.5213659914,0.0061762119713359475,0.00534722008754927,0.9884765679411147
813,3200,354954.138,2022.744165763689,2167.386727905026,350764.0071063313,0.005698607085300944,0.006106103566272627,0.9881952893484265
901,2547,292585.651,1727.8629289450348,1883.3220684372793,288974.4660026177,0.005905494418607134,0.006436823070442642,0.9876576825109501
902,7227,793533.694,3900.158978242229,3353.5160554942336,786280.0189662635,0.004914925488018696,0.004226053765392139,0.9908590207465892
903,7606,852794.5,4732.711243659119,2084.4371297316716,845977.3516266092,0.005549650289324238,0.002444243167294901,0.9920061065433808
904,2387,254867.494,876.575191559102,1481.9697537628347,252508.94905467806,0.003439336958204258,0.005814667576881478,0.9907459954649143
905,4145,459639.605,2642.5603001701197,2635.262394534674,454361.78230529523,0.005749200615926297,0.005733323164209651,0.9885174762198642
906,3033,320949.686,1987.618667788498,2450.863013563509,316511.204318648,0.006192929155221227,0.007636284191795436,0.9861707866529833
907,3448,366491.848,1841.1410724807515,2406.9556242726,362243.75130324665,0.005023689019355081,0.006567555697098616,0.9884087552835463
908,2267,260056.2,1234.3100403923593,2127.172451025959,256694.71750858167,0.004746320373797507,0.008179664438017471,0.9870740151881849
909,3190,340210.995,2446.7420861509836,1815.8222796721282,335948.4306341769,0.007191837189597543,0.005337341550857661,0.9874708212595448
910,2993,334849.022,2206.6840384199136,1939.3426930395829,330702.9952685405,0.006590086556740529,0.005791692869389903,0.9876182205738696
911,2195,250003.423,1243.800606550394,1294.7117318501882,247464.91066159942,0.004975134306662648,0.0051787760195994926,0.9898460896737379
912,2045,231675.921,1656.760375021908,1316.1915438344308,228702.96908114367,0.007151197965980711,0.0056811754029217,0.9871676266310976
913,2532,286019.228,1634.1340712401634,1713.1470118002223,282671.9469169596,0.005713371379493981,0.005989621829900969,0.988297006790605
914,1316,150541.153,885.1677537869294,911.473279562153,148744.51196665093,0.005879905501899069,0.006054645267411716,0.9880654492306893
915,2306,260076.528,1347.5460203546454,1180.5280269378768,257548.45395270747,0.005181344240163977,0.004539156362998959,0.990279499396837
916,1786,196105.832,1155.8687888028637,1265.6695611694977,193684.29365002763,0.005894107161498715,0.006454012857554882,0.9876518799809464
917,2810,293958.844,1679.168369060167,1301.189212805751,290978.48641813407,0.005712256675836455,0.004426433289436092,0.9898613100347274
918,2211,236056.767,1352.1795686507935,1255.5856225338473,233449.00180881534,0.005728196593706604,0.005318998639568114,0.9889528047667252
919,2967,332639.897,1810.9412764441158,1687.8676939192303,329141.08802963665,0.005444149342206283,0.005074158900185176,0.9894816917576086
920,1506,170193.28,1040.9027978979354,773.7865129586272,168378.59068914343,0.006116004097799487,0.004546516248812099,0.9893374796533884
921,2324,263718.026,1152.0464316729324,2197.4802854902923,260368.49928283677,0.004368478139878585,0.008332688966397361,0.987298832893724
922,2308,270174.589,2051.6171413951547,1752.0466892720397,266370.9251693328,0.00759367174014709,0.006484868528002239,0.9859214597318509
1001,4452,479606.617,3285.568016532882,3219.1332029280775,473101.91578053904,0.0068505477198886975,0.006712028334938668,0.9864374239451725
1101,1577,212117.371,1282.2118168869142,769.1992080103132,210065.95997510277,0.006044822311544273,0.0036262905031493775,0.9903288871853063
1102,1313,166600.965,766.1825247835498,258.1335353535353,165576.6489398629,0.004598908084257194,0.0015494120058280293,0.9938516799099147
1103,2093,232725.464,1664.8550814061668,802.8582511659937,230257.75066742784,0.007153729775810724,0.0034498083594582227,0.9893964618647311
1104,1332,170041.534,795.5965034119389,270.40547550298567,168975.53202108506,0.00467883630955681,0.0015902319224136477,0.9937309317680294
1105,877,110916.944,477.19807142857144,427.4194949646844,110012.32643360674,0.00430230093094317,0.0038535094779088433,0.9918441895911478
1106,1273,140314.491,616.2685132575757,173.0791198808988,139525.14336686154,0.004392051803527375,0.0012335085182392086,0.9943744396782335
1107,1464,176127.074,518.5281226440227,344.3400641063614,175264.2058132496,0.0029440568725057153,0.001955066057058107,0.9951008770704362
1108,1202,150292.709,952.6665436771561,447.442729437911,148892.59972688495,0.006338740914418916,0.002977141954623434,0.9906841171309577
1109,1301,149057.908,1060.043139154581,940.4108675953711,147057.45399325003,0.007111619593873416,0.006309030364194908,0.9865793500419316
1110,1170,128844.975,881.2878386388974,659.7244538936719,127303.96270746744,0.006839908491882569,0.0051202963397965024,0.988039795168321
1111,1209,146497.818,729.9272033037138,918.9109117442929,144848.979884952,0.004982512458333774,0.006272522855898734,0.9887449646857674
1112,927,108488.465,985.5600653096903,330.74095608148303,107172.16397860882,0.00908446870650894,0.003048627852569239,0.9878669034409218
1201,1767,202235.308,1198.2297985759853,1513.5042558293278,199523.5739455947,0.005924928789269505,0.007483877423764835,0.9865911937869657
1202,1232,146391.283,1652.8099426435217,1297.7953796007139,143440.67767775577,0.011290357654994539,0.008865250396095743,0.9798443919489098
1203,1839,206490.885,1083.3259536056048,1268.9901560164008,204138.568890378,0.005246362102644893,0.006145502044879127,0.988608135852476
1204,3474,414083.403,3197.5079611152737,2373.525350943409,408512.36968794133,0.007721893555620904,0.005731998273167711,0.9865461081712115
1205,2351,283799.058,2376.069493713479,2697.69333806464,278725.29516822187,0.008372365681754585,0.009505645850539222,0.982121988467706
1301,1950,217146.884,1777.6605210115176,1614.1708806944632,213755.05259829402,0.008186442689232961,0.0074335438342945015,0.9843800134764725
1302,1807,210563.443,1270.5031484790063,1816.273798775402,207476.6660527456,0.006033825864440326,0.008625779351334989,0.9853403947842247
1303,1038,122383.949,667.1767312698743,1052.271541383346,120664.50072734678,0.005451505174668569,0.008598117236626724,0.9859503775887047
1304,1946,220609.854,1307.7844512356635,1547.6956561732818,217754.37389259104,0.005928041869043907,0.007015532752101281,0.9870564253788549
1411,2558,268014.628,1869.3086939808761,1768.4277709803732,264376.89153503877,0.00697465174916078,0.006598250939423997,0.9864270973114152
1412,3981,419594.92,2666.3265721580956,4402.63973938951,412525.95368845237,0.006354525388815708,0.010492595428442057,0.9831528791827422
1413,2834,294586.024,1943.4688120272272,1253.176374280398,291389.37881369237,0.00659728790129985,0.0042540252156714605,0.9891486868830287
1414,2492,260237.735,1826.152658471426,2097.370460381191,256314.21188114738,0.007017247742612831,0.008059440189875582,0.9849233120675116
1415,2314,239300.475,1729.4828904934977,2180.6212399537512,235390.37086955275,0.007227243867750357,0.009112481870141508,0.9836602742621081
1416,2816,304439.579,1915.67625180352,1153.2734174458476,301370.6293307506,0.006292467812811947,0.00378818490432168,0.9899193472828662
1417,2154,221999.774,1804.1831828164525,2202.2839524592273,217993.30686472432,0.008126959547339234,0.009920208083001144,0.9819528323696596
1501,1773,178009.817,1379.9923115205636,1795.8766052816898,174833.94808319776,0.007752338240539641,0.010088638006305516,0.9821590237531549
1502,2540,277482.74,2301.728071927529,2657.9005274469773,272523.1114006255,0.008295031510527571,0.009578615691365082,0.9821263527981073
1503,864,96267.168,764.9620010063036,1136.991278001542,94365.21472099215,0.007946239791808392,0.011810789718064024,0.9802429704901275
1504,3036,325823.355,2017.7618158008659,2660.4609849166827,321145.13219928247,0.006192809032369291,0.008165347707860546,0.9856418432597702
1505,1394,154243.491,1443.0459615968032,1314.6738586154977,151485.7711797877,0.009355636028730723,0.008523366853875848,0.9821209971173933
1601,1632,177564.172,1064.1825766474817,1467.312973858421,175032.6764494941,0.0059932280519263866,0.008263564419169093,0.9857432075289045
1602,3129,336445.997,2700.2151664644566,2341.2177764842113,331404.5640570513,0.008025701570360656,0.0069586733007978435,0.9850156251288416
1603,2989,319220.034,2169.431848068947,2314.5485908751557,314736.0535610559,0.006796039148560918,0.007250637003801446,0.9859533238476378
1604,2009,219415.488,1538.6721901808526,2497.9783664907245,215378.83744332843,0.007012596076083984,0.011384694805549572,0.9816027091183664
