EF541UG3,n_obs,EF952_sum,share_green_wtd,share_brown_wtd,share_neutral_wtd,share_green_unwtd,share_brown_unwtd,share_neutral_unwtd
2,98,10663.802,0,0.015545122753696206,0.9844548772463038,0,0.014739229024943309,0.9852607709750567
3,143,15582.207,0,0.01211274001315874,0.9878872599868412,0,0.013209013209013208,0.9867909867909868
6,112,12443.499,0,0,1,0,0,1
8,59,6701.177,0,0.042580281046150546,0.9574197189538495,0,0.04331450094161959,0.9566854990583804
