EF564,n_obs,EF952_sum,EF952_share_green_abs,EF952_share_brown_abs,EF952_share_neutral_abs,EF952_share_green_rel,EF952_share_brown_rel,EF952_share_neutral_rel
519,4063,453483.596,2288.062732779784,14859.201627271324,436336.3316399489,0.005045524806105189,0.03276678971045145,0.9621876854834432
520,3860,440035.229,2533.853894361274,7910.126120875949,429591.24898476276,0.005758297807472306,0.017976120091230126,0.9762655821012975
521,2935,334666.853,2285.9162292103365,9354.323159884878,323026.6136109048,0.006830423176717584,0.027951149257930477,0.9652184275653519
522,905,105834.877,761.5385785902503,3336.5062069015244,101736.83221450822,0.007195535159834412,0.031525583073163346,0.9612788817670023
523,1499,162963.919,669.0121959728867,5232.10354365769,157062.80326036943,0.004105278027665049,0.03210590157480007,0.963788820397535
524,2782,315007.568,1557.2606861303266,12296.332806060713,301153.974507809,0.0049435659467404495,0.0390350393297875,0.956021394723472
525,2896,319109.992,1643.0276295732046,13223.754620419322,304243.2097500075,0.005148781519737572,0.041439487800241995,0.9534117306800204
526,2046,232870.841,1943.495045278917,6943.547889901336,223983.79806481974,0.008345806786857084,0.029817163282805925,0.961837029930337
528,2174,238176.948,1301.4937183422571,5217.3019860337345,231658.15229562402,0.005464398336073469,0.021905150896608744,0.9726304507673178
529,2402,281903.026,1378.3702214390871,5833.054766785773,274691.60101177514,0.0048895190697211145,0.02069170682398341,0.9744187741062954
530,2489,279514.253,2166.9921098801146,10578.664232730282,266768.5966573896,0.00775270701447956,0.037846600376154275,0.9544006926093661
531,2499,280602.925,1326.8536321640315,13774.970484273534,265501.1008835624,0.004728580901870612,0.04909061615902092,0.9461808029391084
532,2292,247339.422,1435.59821991094,12308.831450729256,233594.9923293598,0.005804162588812632,0.04976493981913347,0.944430897592054
533,1760,203311.929,1315.8136162351536,17583.70603613249,184412.40934763235,0.00647189578450733,0.08648634697737037,0.9070417572381222
534,1838,212404.137,953.1585233915239,13121.64236835486,198329.33610825363,0.0044874762650763435,0.061776774001133794,0.9337357497337899
601,3303,342642.118,1712.43558448856,5378.4266218350285,335551.2557936764,0.004997738148725078,0.015696922063256184,0.9793053397880187
602,3535,376409.759,2002.7827353503983,8627.70124390082,365779.2750207488,0.005320751355307975,0.0229210349562186,0.9717582136884734
603,3620,427321.712,2288.822423574252,4040.894519665313,420991.99505676044,0.005356204375532063,0.009456328583803186,0.9851874670406647
604,3403,349955.916,1947.4803354978355,10871.3820804335,337137.05358406866,0.0055649304568345555,0.03106500442882497,0.9633700651143404
605,2714,289364.274,1633.5038688686916,4378.3148179577665,283352.45531317353,0.00564514701931964,0.015130806431058475,0.9792240465496219
606,3045,328567.628,1625.8851898157397,5824.037721367891,321117.70508881635,0.004948403467841755,0.01772553722598591,0.9773260593061722
607,2421,260839.219,1354.357511515382,8933.124237228547,250551.73725125607,0.0051923078005972016,0.034247626838771306,0.9605600653606314
608,2510,261787.272,1597.9931807712755,12206.157391839322,247983.12142738941,0.006104166824318623,0.04662624465500875,0.9472695885206727
609,3051,317200.762,2043.9087552570998,13272.071398505508,301884.78184623737,0.006443580848828793,0.04184123428589213,0.9517151848652791
610,2790,310635.622,2045.4177716517495,10708.220812978028,297881.9834153702,0.006584620780071868,0.034471966685707504,0.9589434125342208
701,6376,652434.222,3311.2317564079162,20743.358583187564,628379.6316604045,0.005075196310606644,0.031793792973642584,0.9631310107157508
702,2710,292699.513,1699.6324752199998,9574.661635651713,281425.2188891283,0.005806748558614787,0.03271157350935433,0.961481677932031
703,4400,463777.998,2718.6606097619833,10365.725568032169,450693.6118222058,0.0058619870314804865,0.02235061950487821,0.9717873934636412
704,4432,457263.061,2880.9605778515884,17801.2734627166,436580.8269594318,0.006300444587741559,0.03893004920140838,0.9547695062108501
705,2448,252871.134,1866.4218641850205,10224.355000727928,240780.35713508705,0.007380921003759253,0.04043306501218889,0.9521860139840519
801,3188,372189.749,2181.846642049617,4972.106400985744,365035.79595696466,0.005862188971920387,0.013359063258310598,0.980778747769769
802,10670,1175602.507,7093.937425459383,35381.5574176914,1133127.0121568493,0.006034299334357734,0.030096531103851586,0.9638691695617907
803,4455,509656.459,2698.5956495693317,22703.5559472909,484254.30740313977,0.0052949307360182635,0.04454678351734752,0.9501582857466343
804,2054,241315.613,1622.9019190024221,13225.02692118486,226467.68415981272,0.0067252255203330835,0.054803859380556784,0.9384709150991101
805,5074,574236.481,3732.3287683370945,17076.81315728858,553427.3390743743,0.006499637156172066,0.02973829375582388,0.963762069088004
806,5685,623813.621,3734.2972420945725,14718.011622996588,605361.3121349089,0.0059862387039711215,0.023593604127147758,0.9704201571688811
807,2998,321565.225,1716.469856757935,16038.437079266107,303810.31806397595,0.005337859082112922,0.04987615523185415,0.944785985686033
808,5374,604296.303,2701.075572245632,19302.12886284823,582293.0985649062,0.00446978669046339,0.03194149751872341,0.9635887157908133
