"","share_type","EF540","n_obs","EF952_sum","mean","mean_weighted","sd","sd_weighted","median","q25","q75","median_weighted","q25_weighted","q75_weighted"
"1","share_brown","ISCED 1 PE (100)",8353,1023573.271,0.0363317189823433,0.0360279755477958,0.142409241683541,0.141617502703799,0,0,0,0,0,0
"2","share_brown","ISCED 2 LSE (200)",37464,4302908.051,0.0448494812426657,0.0445833597197027,0.158631092426381,0.157955858632956,0,0,0,0,0,0
"3","share_brown","ISCED 3 USE (303)",2502,269877.9,0.00253571999351846,0.00246276063479449,0.0348598308608928,0.0348945232482146,0,0,0,0,0,0
"4","share_brown","ISCED 3 USE (304)",170501,18680510.754,0.0452095696558846,0.0453566337207718,0.161851632754729,0.161872445572299,0,0,0,0,0,0
"5","share_brown","ISCED 4 PSNTE (400)",49376,5465476.036,0.011143258058443,0.0115315552864708,0.0835512926716491,0.0848339509177784,0,0,0,0,0,0
"6","share_brown","ISCED 5 SCTE (500)",2373,253486.883,0.00994385218036202,0.00962276161555016,0.070010736151216,0.0680170537691315,0,0,0,0,0,0
"7","share_brown","ISCED 6 Bachelor (600)",63682,6991367.03,0.0142830263865104,0.0143014459328413,0.0814524688035144,0.0815091329374083,0,0,0,0,0,0
"8","share_brown","ISCED 7 Master (700)",46582,5188526.639,0.00566304593793849,0.0058460347725982,0.047852361950243,0.0493552105565461,0,0,0,0,0,0
"9","share_brown","ISCED 8 Doctoral (800)",6333,694421.394,0.00361259615167716,0.0035751564025937,0.0298944250067214,0.0295242980406171,0,0,0,0,0,0
"10","share_brown",NA,409,50496.646,0.0243700592179477,0.0274251221886927,0.111063966451098,0.117786419792793,0,0,0,0,0,0
"11","share_green","ISCED 1 PE (100)",8353,1023573.271,0.0062331574334038,0.0065649029252885,0.0558735830951055,0.058067899283783,0,0,0,0,0,0
"12","share_green","ISCED 2 LSE (200)",37464,4302908.051,0.0060113382909102,0.00610855733047061,0.046684633290396,0.0474957252568248,0,0,0,0,0,0
"13","share_green","ISCED 3 USE (303)",2502,269877.9,0.0013861205407968,0.00144435177346811,0.0232960168044815,0.0241441793230628,0,0,0,0,0,0
"14","share_green","ISCED 3 USE (304)",170501,18680510.754,0.00542606609334534,0.00536907366745407,0.0452569719717033,0.045001915771874,0,0,0,0,0,0
"15","share_green","ISCED 4 PSNTE (400)",49376,5465476.036,0.00228098666065128,0.00238167370938606,0.0307173387660631,0.0312644950975491,0,0,0,0,0,0
"16","share_green","ISCED 5 SCTE (500)",2373,253486.883,0.00367149744726285,0.00365596963684568,0.039004397572937,0.0393803024360159,0,0,0,0,0,0
"17","share_green","ISCED 6 Bachelor (600)",63682,6991367.03,0.00826675534637101,0.00820266995243356,0.0611565796542936,0.061092431591604,0,0,0,0,0,0
"18","share_green","ISCED 7 Master (700)",46582,5188526.639,0.00897217054637025,0.00900045915694829,0.068037224910222,0.0685607212749309,0,0,0,0,0,0
"19","share_green","ISCED 8 Doctoral (800)",6333,694421.394,0.00980393647968257,0.00975897694979308,0.0703209788595357,0.0697005162927349,0,0,0,0,0,0
"20","share_green",NA,409,50496.646,0.00538320685019952,0.00527244571204441,0.0374316714346834,0.0361014096275541,0,0,0,0,0,0
"21","share_neutral","ISCED 1 PE (100)",8353,1023573.271,0.957435123584253,0.957407121526916,0.151972030073472,0.151996150055941,1,1,1,1,1,1
"22","share_neutral","ISCED 2 LSE (200)",37464,4302908.051,0.949139180466424,0.949308082949827,0.164452879360821,0.163989557307382,1,1,1,1,1,1
"23","share_neutral","ISCED 3 USE (303)",2502,269877.9,0.996078159465685,0.996092887591737,0.0418922399662936,0.042396001758257,1,1,1,1,1,1
"24","share_neutral","ISCED 3 USE (304)",170501,18680510.754,0.94936436425077,0.949274292611774,0.167419825171963,0.167372460127207,1,1,1,1,1,1
"25","share_neutral","ISCED 4 PSNTE (400)",49376,5465476.036,0.986575755280906,0.986086771004143,0.0893942339469063,0.0907919435784267,1,1,1,1,1,1
"26","share_neutral","ISCED 5 SCTE (500)",2373,253486.883,0.986384650372375,0.986721268747604,0.0812327173510078,0.0797295743770757,1,1,1,1,1,1
"27","share_neutral","ISCED 6 Bachelor (600)",63682,6991367.03,0.977450218267119,0.977495884114725,0.102141102990781,0.102137842431083,1,1,1,1,1,1
"28","share_neutral","ISCED 7 Master (700)",46582,5188526.639,0.985364783515691,0.985153506070453,0.0842074383108248,0.0853773587187191,1,1,1,1,1,1
"29","share_neutral","ISCED 8 Doctoral (800)",6333,694421.394,0.98658346736864,0.986665866647613,0.0794129270663697,0.0789432662119093,1,1,1,1,1,1
"30","share_neutral",NA,409,50496.646,0.970246733931853,0.967302432099263,0.116182285444587,0.122108361796986,1,1,1,1,1,1
