"","share_type","EF442","n_obs","EF952_sum","mean","mean_weighted","sd","sd_weighted","median","q25","q75","median_weighted","q25_weighted","q75_weighted"
"59","share_brown_vona2018",21,4,543.858,0,0,0,0,0,0,0,0,0,0
"60","share_brown_vona2018",NA,15,1636.721,0,0,0,0,0,0,0,0,0,0
"61","share_green_esco",1,1,115.565,0,0,NA,NA,0,0,0,0,0,0
"62","share_green_esco",2,1,115.565,0,0,NA,NA,0,0,0,0,0,0
"63","share_green_esco",3,16,1902.378,0,0,0,0,0,0,0,0,0,0
"64","share_green_esco",4,9,869.626,0.00264550264550265,0.00278562552287119,0.00793650793650794,0.00815746327273915,0,0,0,0,0,0
"65","share_green_esco",5,14,1522.67,0,0,0,0,0,0,0,0,0,0
"66","share_green_esco",6,9,875.973,0,0,0,0,0,0,0,0,0,0
"67","share_green_esco",7,15,1637.545,0,0,0,0,0,0,0,0,0,0
"68","share_green_esco",8,9,1018.925,0,0,0,0,0,0,0,0,0,0
"69","share_green_esco",9,13,1368.149,0,0,0,0,0,0,0,0,0,0
"70","share_green_esco",10,13,1333.381,0.00808150183150183,0.00743742406744673,0.0127292877188556,0.0124626093408609,0,0,0.0238095238095238,0,0,0.0238095238095238
"71","share_green_esco",11,12,1273.063,0,0,0,0,0,0,0,0,0,0
"72","share_green_esco",12,8,854.513,0,0,0,0,0,0,0,0,0,0
"73","share_green_esco",13,6,697.097,0.00396825396825397,0.00347505781971861,0.00972019739199674,0.00925481185527551,0,0,0,0,0,0
"74","share_green_esco",14,6,604.51,0,0,0,0,0,0,0,0,0,0
"75","share_green_esco",15,6,657.059,0,0,0,0,0,0,0,0,0,0
"76","share_green_esco",16,3,260.717,0,0,0,0,0,0,0,0,0,0
"77","share_green_esco",19,1,83.843,0,0,NA,NA,0,0,0,0,0,0
"78","share_green_esco",20,1,67.291,0,0,NA,NA,0,0,0,0,0,0
"79","share_green_esco",21,4,543.858,0.00625,0.00528947813583693,0.0125,0.0121340131246039,0,0,0.00625,0,0,0.00625
"80","share_green_esco",NA,15,1636.721,0,0,0,0,0,0,0,0,0,0
"81","share_green_esco_ess",1,1,115.565,0,0,NA,NA,0,0,0,0,0,0
"82","share_green_esco_ess",2,1,115.565,0,0,NA,NA,0,0,0,0,0,0
"83","share_green_esco_ess",3,16,1902.378,0,0,0,0,0,0,0,0,0,0
"84","share_green_esco_ess",4,9,869.626,0.00555555555555556,0.0058498135980295,0.0166666666666667,0.0171306728727522,0,0,0,0,0,0
"85","share_green_esco_ess",5,14,1522.67,0,0,0,0,0,0,0,0,0,0
"86","share_green_esco_ess",6,9,875.973,0,0,0,0,0,0,0,0,0,0
"87","share_green_esco_ess",7,15,1637.545,0,0,0,0,0,0,0,0,0,0
"88","share_green_esco_ess",8,9,1018.925,0,0,0,0,0,0,0,0,0,0
"89","share_green_esco_ess",9,13,1368.149,0,0,0,0,0,0,0,0,0,0
"90","share_green_esco_ess",10,13,1333.381,0.00782493368700265,0.00738319768861367,0.0159209206933217,0.0160775925207676,0,0,0,0,0,0
"91","share_green_esco_ess",11,12,1273.063,0,0,0,0,0,0,0,0,0,0
"92","share_green_esco_ess",12,8,854.513,0,0,0,0,0,0,0,0,0,0
"93","share_green_esco_ess",13,6,697.097,0.00833333333333333,0.00729762142140907,0.0204124145231932,0.0194351048960786,0,0,0,0,0,0
"94","share_green_esco_ess",14,6,604.51,0,0,0,0,0,0,0,0,0,0
"95","share_green_esco_ess",15,6,657.059,0,0,0,0,0,0,0,0,0,0
"96","share_green_esco_ess",16,3,260.717,0,0,0,0,0,0,0,0,0,0
"97","share_green_esco_ess",19,1,83.843,0,0,NA,NA,0,0,0,0,0,0
"98","share_green_esco_ess",20,1,67.291,0,0,NA,NA,0,0,0,0,0,0
"99","share_green_esco_ess",21,4,543.858,0.00646551724137931,0.00547187393362441,0.0129310344827586,0.0125524273702799,0,0,0.00646551724137931,0,0,0.0064655172413793
"100","share_green_esco_ess",NA,15,1636.721,0,0,0,0,0,0,0,0,0,0
"101","share_green_gtp",1,1,115.565,0,0,NA,NA,0,0,0,0,0,0
"102","share_green_gtp",2,1,115.565,0,0,NA,NA,0,0,0,0,0,0
"103","share_green_gtp",3,16,1902.378,0,0,0,0,0,0,0,0,0,0
"104","share_green_gtp",4,9,869.626,0,0,0,0,0,0,0,0,0,0
"105","share_green_gtp",5,14,1522.67,0,0,0,0,0,0,0,0,0,0
"106","share_green_gtp",6,9,875.973,0,0,0,0,0,0,0,0,0,0
"107","share_green_gtp",7,15,1637.545,0,0,0,0,0,0,0,0,0,0
"108","share_green_gtp",8,9,1018.925,0,0,0,0,0,0,0,0,0,0
"109","share_green_gtp",9,13,1368.149,0,0,0,0,0,0,0,0,0,0
"110","share_green_gtp",10,13,1333.381,0,0,0,0,0,0,0,0,0,0
"111","share_green_gtp",11,12,1273.063,0,0,0,0,0,0,0,0,0,0
"112","share_green_gtp",12,8,854.513,0,0,0,0,0,0,0,0,0,0
"113","share_green_gtp",13,6,697.097,0,0,0,0,0,0,0,0,0,0
"114","share_green_gtp",14,6,604.51,0,0,0,0,0,0,0,0,0,0
"115","share_green_gtp",15,6,657.059,0,0,0,0,0,0,0,0,0,0
"116","share_green_gtp",16,3,260.717,0,0,0,0,0,0,0,0,0,0
"117","share_green_gtp",19,1,83.843,0,0,NA,NA,0,0,0,0,0,0
"118","share_green_gtp",20,1,67.291,0,0,NA,NA,0,0,0,0,0,0
"119","share_green_gtp",21,4,543.858,0,0,0,0,0,0,0,0,0,0
"120","share_green_gtp",NA,15,1636.721,0,0,0,0,0,0,0,0,0,0
"121","share_green_jrc",1,1,115.565,0,0,NA,NA,0,0,0,0,0,0
"122","share_green_jrc",2,1,115.565,0,0,NA,NA,0,0,0,0,0,0
"123","share_green_jrc",3,16,1902.378,0,0,0,0,0,0,0,0,0,0
"124","share_green_jrc",4,9,869.626,0.00740740740740741,0.00779975146403933,0.0222222222222222,0.0228408971636696,0,0,0,0,0,0
"125","share_green_jrc",5,14,1522.67,0,0,0,0,0,0,0,0,0,0
"126","share_green_jrc",6,9,875.973,0,0,0,0,0,0,0,0,0,0
"127","share_green_jrc",7,15,1637.545,0,0,0,0,0,0,0,0,0,0
"128","share_green_jrc",8,9,1018.925,0,0,0,0,0,0,0,0,0,0
"129","share_green_jrc",9,13,1368.149,0,0,0,0,0,0,0,0,0,0
"130","share_green_jrc",10,13,1333.381,0.0205128205128205,0.0197910924684442,0.0397642626135149,0.0398721620169415,0,0,0.0333333333333333,0,0,0.0333333333333332
"131","share_green_jrc",11,12,1273.063,0,0,0,0,0,0,0,0,0,0
"132","share_green_jrc",12,8,854.513,0,0,0,0,0,0,0,0,0,0
"133","share_green_jrc",13,6,697.097,0.0111111111111111,0.0097301618952121,0.0272165526975909,0.0259134731947714,0,0,0,0,0,0
"134","share_green_jrc",14,6,604.51,0,0,0,0,0,0,0,0,0,0
"135","share_green_jrc",15,6,657.059,0,0,0,0,0,0,0,0,0,0
"136","share_green_jrc",16,3,260.717,0,0,0,0,0,0,0,0,0,0
"137","share_green_jrc",19,1,83.843,0,0,NA,NA,0,0,0,0,0,0
"138","share_green_jrc",20,1,67.291,0,0,NA,NA,0,0,0,0,0,0
"139","share_green_jrc",21,4,543.858,0.00833333333333333,0.00705263751444924,0.0166666666666667,0.0161786841661386,0,0,0.00833333333333333,0,0,0.00833333333333332
"140","share_green_jrc",NA,15,1636.721,0,0,0,0,0,0,0,0,0,0
"141","share_green_vona2018",1,1,115.565,0,0,NA,NA,0,0,0,0,0,0
"142","share_green_vona2018",2,1,115.565,0,0,NA,NA,0,0,0,0,0,0
"143","share_green_vona2018",3,16,1902.378,0,0,0,0,0,0,0,0,0,0
"144","share_green_vona2018",4,9,869.626,0,0,0,0,0,0,0,0,0,0
"145","share_green_vona2018",5,14,1522.67,0,0,0,0,0,0,0,0,0,0
"146","share_green_vona2018",6,9,875.973,0,0,0,0,0,0,0,0,0,0
"147","share_green_vona2018",7,15,1637.545,0,0,0,0,0,0,0,0,0,0
"148","share_green_vona2018",8,9,1018.925,0,0,0,0,0,0,0,0,0,0
"149","share_green_vona2018",9,13,1368.149,0,0,0,0,0,0,0,0,0,0
"150","share_green_vona2018",10,13,1333.381,0,0,0,0,0,0,0,0,0,0
"151","share_green_vona2018",11,12,1273.063,0,0,0,0,0,0,0,0,0,0
"152","share_green_vona2018",12,8,854.513,0,0,0,0,0,0,0,0,0,0
"153","share_green_vona2018",13,6,697.097,0,0,0,0,0,0,0,0,0,0
"154","share_green_vona2018",14,6,604.51,0,0,0,0,0,0,0,0,0,0
"155","share_green_vona2018",15,6,657.059,0,0,0,0,0,0,0,0,0,0
"156","share_green_vona2018",16,3,260.717,0,0,0,0,0,0,0,0,0,0
"157","share_green_vona2018",19,1,83.843,0,0,NA,NA,0,0,0,0,0,0
"158","share_green_vona2018",20,1,67.291,0,0,NA,NA,0,0,0,0,0,0
"159","share_green_vona2018",21,4,543.858,0,0,0,0,0,0,0,0,0,0
"160","share_green_vona2018",NA,15,1636.721,0,0,0,0,0,0,0,0,0,0
