,isco_level_1,isco_label_1,share_green_gtp_mean,n_occ_esco_sum,share_green_esco_mean,share_brown_esco_mean,share_neutral_esco_mean,isco_code,isco_level_2,isco_label_2,isco_level_3,isco_label_3,isco_level_4,isco_label_4
44,,,0.13333333333333333,36.0,0.024612325490979317,0.038903895939754095,0.9364837785692666,82,82,Assemblers,,,,
45,,,0.22580645161290322,51.0,0.03805431548150638,0.024950391924874235,0.9369952925936195,83,83,Drivers and mobile plant operators,,,,
46,,,0.0,14.0,0.05385097051524784,0.01953584700667926,0.9266131824780729,91,91,Cleaners and helpers,,,,
47,,,0.0,14.0,0.14181345729255998,0.004625346901017576,0.8535611958064224,92,92,"Agricultural, forestry and fishery labourers",,,,
48,,,0.18181818181818182,25.0,0.03824557082453817,0.05011760385005066,0.9116368253254111,93,93,"Labourers in mining, construction, manufacturing and transport",,,,
49,,,0.0,4.0,0.06928379416282643,0.0,0.9307162058371735,94,94,Food preparation assistants,,,,
50,,,0.0,2.0,0.0,0.0,1.0,95,95,Street and related sales and service workers,,,,
51,,,1.0,16.0,0.13581034002229653,0.004807692307692308,0.8593819676700112,96,96,Refuse workers and other elementary workers,,,,
52,,,0.0,12.0,0.002976190476190476,0.0,0.9970238095238096,011,,,011,Commissioned armed forces officers,,
53,,,0.0,4.0,0.0,0.0,1.0,021,,,021,Non-commissioned armed forces officers,,
54,,,0.0,5.0,0.004545454545454545,0.006896551724137931,0.9885579937304076,031,,,031,"Armed forces occupations, other ranks",,
55,,,0.0,17.0,0.0022624434389140274,0.0,0.9977375565610859,111,,,111,Legislators and senior officials,,
56,,,0.1176470588235294,8.0,0.03718678984320595,0.0,0.9628132101567941,112,,,112,Managing directors and chief executives,,
57,,,0.27387660044860856,30.0,0.054854470343538284,0.008748140980845384,0.9363973886756163,121,,,121,Business services and administration managers,,
58,,,0.2,27.0,0.02523433878717935,0.0013468013468013467,0.9734188598660194,122,,,122,"Sales, marketing and development managers",,
59,,,0.0,4.0,0.1590272779776978,0.0,0.8409727220223022,131,,,131,"Production managers in agriculture, forestry and fisheries",,
60,,,0.2579858030168589,118.0,0.033536890366164196,0.012099952778028725,0.9543631568558071,132,,,132,"Manufacturing, mining, construction, and distribution managers",,
61,,,0.0,11.0,0.0,0.0,1.0,133,,,133,Information and communications technology service managers,,
62,,,0.5588235294117647,51.0,0.028831827274110503,9.162543522081729e-05,0.9710765472906687,134,,,134,Professional services managers,,
63,,,0.0,4.0,0.09705882352941177,0.0,0.9029411764705882,141,,,141,Hotel and restaurant managers,,
64,,,0.11764705882352941,49.0,0.0336007491770408,0.0005668934240362812,0.9658323573989228,142,,,142,Retail and wholesale trade managers,,
65,,,0.0,19.0,0.03553063878137093,0.0011695906432748538,0.9632997705753542,143,,,143,Other services managers,,
