Mapping project name,ESCO - DKZ Berufe
Mapping project author,default-author
Mapping project version,N/A
Mapping project version date,2022-03-24
Classification 1 Name,ESCO-Berufe
Classification 1 Concept type,Occupation
Classification 1 Version,1.0.3
Classification 1 Language,de
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation
Classification 2 Name,Digitales-Klassifizierungs-Zentrum Berufe
Classification 2 Concept type,occupations
Classification 2 Version,August 2019
Classification 2 Language,de
Classification 2 Landing page,https://berufenet.arbeitsagentur.de


Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 ID,Classification 2 PrefLabel,Classification 2 URL,Mapping relation
http://data.europa.eu/esco/occupation/3b018148-8e92-4177-9267-5f090386f6a3,Fischereiberater/Fischereiberaterin,http://data.europa.eu/esco/occupation/3b018148-8e92-4177-9267-5f090386f6a3,90686,Ingenieur/in - Fischereitechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=90686,skos:broadMatch
http://data.europa.eu/esco/occupation/fa32eb3f-5c9f-4668-8f85-5eefb3badab8,forstwirtschaftlicher Berater/forstwirtschaftliche Beraterin,http://data.europa.eu/esco/occupation/fa32eb3f-5c9f-4668-8f85-5eefb3badab8,58700,Forstwirt/in (Hochschule),https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58700,skos:broadMatch
http://data.europa.eu/esco/occupation/a330b7b6-696e-455c-b6d5-f39f82c1489f,Führungskraft Aquakultur-Kreislaufanlagen,http://data.europa.eu/esco/occupation/a330b7b6-696e-455c-b6d5-f39f82c1489f,90686,Ingenieur/in - Fischereitechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=90686,skos:broadMatch
http://data.europa.eu/esco/occupation/fab474ea-a4a9-4c11-9548-1d50ad594a34,Berater Natürliche Ressourcen/Beraterin Natürliche Ressourcen,http://data.europa.eu/esco/occupation/fab474ea-a4a9-4c11-9548-1d50ad594a34,59639,Umweltwissenschaftler/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59639,skos:broadMatch
http://data.europa.eu/esco/occupation/6a3d3d28-0ab6-49b0-9a32-697e5e104bf1,Bodenwissenschaftler/Bodenwissenschaftlerin,http://data.europa.eu/esco/occupation/6a3d3d28-0ab6-49b0-9a32-697e5e104bf1,59639,Umweltwissenschaftler/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59639,skos:broadMatch
http://data.europa.eu/esco/occupation/6a3d3d28-0ab6-49b0-9a32-697e5e104bf1,Bodenwissenschaftler/Bodenwissenschaftlerin,http://data.europa.eu/esco/occupation/6a3d3d28-0ab6-49b0-9a32-697e5e104bf1,59291,Geowissenschaftler/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59291,skos:broadMatch
http://data.europa.eu/esco/occupation/69e6db0b-30b4-4e0e-b95b-173f8bc3da73,Flughafen-Umweltschutzbeauftragter /Flughafen-Umweltschutzbeauftragte,http://data.europa.eu/esco/occupation/69e6db0b-30b4-4e0e-b95b-173f8bc3da73,27622,Umweltmanagementbeauftragte/r,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=27622,skos:broadMatch
http://data.europa.eu/esco/occupation/e011f10f-e172-43ce-bfd9-fb56e426c0c9,Forstverwalter/Forstverwalterin,http://data.europa.eu/esco/occupation/e011f10f-e172-43ce-bfd9-fb56e426c0c9,59375,Ingenieur/in - Landschaftsökologie/Naturschutz,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59375,skos:broadMatch
http://data.europa.eu/esco/occupation/89b87aa2-4008-4cc7-96f8-e2b5ffe59f28,Ökologe/Ökologin,http://data.europa.eu/esco/occupation/89b87aa2-4008-4cc7-96f8-e2b5ffe59f28,58704,Geoökologe/-ökologin,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58704,skos:narrowMatch
http://data.europa.eu/esco/occupation/89b87aa2-4008-4cc7-96f8-e2b5ffe59f28,Ökologe/Ökologin,http://data.europa.eu/esco/occupation/89b87aa2-4008-4cc7-96f8-e2b5ffe59f28,59375,Ingenieur/in - Landschaftsökologie/Naturschutz,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59375,skos:narrowMatch
http://data.europa.eu/esco/occupation/59883630-45f9-40e7-9732-9e5ff9758d2b,Programmkoordinator Umwelt/Programmkoordinatorin Umwelt,http://data.europa.eu/esco/occupation/59883630-45f9-40e7-9732-9e5ff9758d2b,8203,Umwelt-Auditor/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=8203,skos:narrowMatch
http://data.europa.eu/esco/occupation/59883630-45f9-40e7-9732-9e5ff9758d2b,Programmkoordinator Umwelt/Programmkoordinatorin Umwelt,http://data.europa.eu/esco/occupation/59883630-45f9-40e7-9732-9e5ff9758d2b,27622,Umweltmanagementbeauftragte/r,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=27622,skos:narrowMatch
http://data.europa.eu/esco/occupation/59883630-45f9-40e7-9732-9e5ff9758d2b,Programmkoordinator Umwelt/Programmkoordinatorin Umwelt,http://data.europa.eu/esco/occupation/59883630-45f9-40e7-9732-9e5ff9758d2b,8196,Umweltgutachter/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=8196,skos:narrowMatch
http://data.europa.eu/esco/occupation/bff716c9-42c7-471e-8af0-582f799fb29a,Umweltanalytiker Aquakultur/Umweltanalytikerin Aquakultur,http://data.europa.eu/esco/occupation/bff716c9-42c7-471e-8af0-582f799fb29a,5295,Umweltanalytiker/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=5295,skos:broadMatch
http://data.europa.eu/esco/occupation/bff716c9-42c7-471e-8af0-582f799fb29a,Umweltanalytiker Aquakultur/Umweltanalytikerin Aquakultur,http://data.europa.eu/esco/occupation/bff716c9-42c7-471e-8af0-582f799fb29a,8196,Umweltgutachter/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=8196,skos:broadMatch
http://data.europa.eu/esco/occupation/80d880ec-3bae-45a2-a2d3-41345ee0b319,Umweltberater/Umweltberaterin,http://data.europa.eu/esco/occupation/80d880ec-3bae-45a2-a2d3-41345ee0b319,59375,Ingenieur/in - Landschaftsökologie/Naturschutz,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59375,skos:broadMatch
http://data.europa.eu/esco/occupation/351a0eb0-a1d0-49bd-a2f8-6dc447ddf316,Umweltprojektleiter im Pipelinebereich/Umweltprojektleiterin im Pipelinebereich,http://data.europa.eu/esco/occupation/351a0eb0-a1d0-49bd-a2f8-6dc447ddf316,59639,Umweltwissenschaftler/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59639,skos:broadMatch
http://data.europa.eu/esco/occupation/11d72bd6-779a-4643-9962-313833740094,Umweltwissenschaftler/Umweltwissenschaftlerin,http://data.europa.eu/esco/occupation/11d72bd6-779a-4643-9962-313833740094,59639,Umweltwissenschaftler/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59639,skos:exactMatch
http://data.europa.eu/esco/occupation/28742973-c452-4996-b070-440e437306dc,Wasserqualitätsanalytiker/Wasserqualitätsanalytikerin,http://data.europa.eu/esco/occupation/28742973-c452-4996-b070-440e437306dc,58710,Hydrologe/Hydrologin,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58710,skos:broadMatch
http://data.europa.eu/esco/occupation/e3cc09ba-7ad5-4411-940c-20613000863a,Wissenschaftler Natur- und Artenschutz/Wissenschaftlerin Natur- und Artenschutz,http://data.europa.eu/esco/occupation/e3cc09ba-7ad5-4411-940c-20613000863a,59639,Umweltwissenschaftler/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59639,skos:broadMatch
http://data.europa.eu/esco/occupation/e3cc09ba-7ad5-4411-940c-20613000863a,Wissenschaftler Natur- und Artenschutz/Wissenschaftlerin Natur- und Artenschutz,http://data.europa.eu/esco/occupation/e3cc09ba-7ad5-4411-940c-20613000863a,59375,Ingenieur/in - Landschaftsökologie/Naturschutz,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59375,skos:broadMatch
http://data.europa.eu/esco/occupation/85acc7e9-1fac-4e91-962b-8b8031f39487,Ingenieur Textiltechnik/Ingenieurin Textiltechnik,http://data.europa.eu/esco/occupation/85acc7e9-1fac-4e91-962b-8b8031f39487,58739,Ingenieur/in - Textiltechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58739,skos:exactMatch
http://data.europa.eu/esco/occupation/b5eaf231-77ad-4a86-8e54-15cc4398aad2,Ingenieur Verfahrenstechnik/Ingenieurin Verfahrenstechnik,http://data.europa.eu/esco/occupation/b5eaf231-77ad-4a86-8e54-15cc4398aad2,58740,Ingenieur/in - Verfahrenstechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58740,skos:exactMatch
http://data.europa.eu/esco/occupation/8de99659-5b10-4825-ac67-0c50189bcc3c,Ingenieur Verpackungstechnik/Ingenieurin Verpackungstechnik,http://data.europa.eu/esco/occupation/8de99659-5b10-4825-ac67-0c50189bcc3c,58742,Ingenieur/in - Verpackungstechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58742,skos:exactMatch
http://data.europa.eu/esco/occupation/8a925aca-f636-437c-8962-5deae170e246,Lebensmittelverpackungstechniker/Lebensmittelverpackungstechnikerin,http://data.europa.eu/esco/occupation/8a925aca-f636-437c-8962-5deae170e246,58727,Ingenieur/in - Lebensmitteltechnologie,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58727,skos:broadMatch
http://data.europa.eu/esco/occupation/91d0f74b-8612-49cc-a7da-83ee3c4b94d9,Ledertechniker/Ledertechnikerin,http://data.europa.eu/esco/occupation/91d0f74b-8612-49cc-a7da-83ee3c4b94d9,58728,Ingenieur/in - Ledertechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58728,skos:broadMatch
http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,Logistik-Analyst/Logistik-Analystin,http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,59207,Betriebswirt/in (Hochschule) - Logistik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59207,skos:broadMatch
http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,Logistik-Analyst/Logistik-Analystin,http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230,58785,Wirtschaftsingenieur/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58785,skos:broadMatch
http://data.europa.eu/esco/occupation/97d65832-3817-4ded-946b-cfc4a0237b9a,Planungsingenieur Lederherstellung/Planungsingenieurin Lederherstellung,http://data.europa.eu/esco/occupation/97d65832-3817-4ded-946b-cfc4a0237b9a,58728,Ingenieur/in - Ledertechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58728,skos:broadMatch
http://data.europa.eu/esco/occupation/2bf5169b-2c89-451a-9274-e2b4bc1f9487,Textil- und Bekleidungsingenieur/Textil- und Bekleidungsingenieurin,http://data.europa.eu/esco/occupation/2bf5169b-2c89-451a-9274-e2b4bc1f9487,58715,Ingenieur/in - Bekleidungstechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58715,skos:exactMatch
http://data.europa.eu/esco/occupation/615920c5-4f63-4eb3-8b60-afaaed3ab1ff,Wartungsingenieur/Wartungsingenieurin,http://data.europa.eu/esco/occupation/615920c5-4f63-4eb3-8b60-afaaed3ab1ff,29214,Betriebsingenieur/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=29214,skos:exactMatch
http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,Wirtschaftsingenieur/Wirtschaftsingenieurin,http://data.europa.eu/esco/occupation/53d2052f-edc0-4f44-8be1-164526412bfe,58785,Wirtschaftsingenieur/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58785,skos:exactMatch
http://data.europa.eu/esco/occupation/6818c837-072a-4120-b913-bd360b7b14d0,Fertigungsingenieur/Fertigungsingenieurin,http://data.europa.eu/esco/occupation/6818c837-072a-4120-b913-bd360b7b14d0,59018,Produktionsingenieur/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59018,skos:exactMatch
http://data.europa.eu/esco/occupation/d7380260-1386-4e36-98b5-8115ca4a3536,Produktionsingenieur/Produktionsingenieurin,http://data.europa.eu/esco/occupation/d7380260-1386-4e36-98b5-8115ca4a3536,59018,Produktionsingenieur/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59018,skos:exactMatch
http://data.europa.eu/esco/occupation/dca305c8-d665-462c-bdc9-c3a19734ba18,Ingenieur Oberflächentechnik/Ingenieurin Oberflächentechnik,http://data.europa.eu/esco/occupation/dca305c8-d665-462c-bdc9-c3a19734ba18,90842,Ingenieur/in - Korrosionsschutztechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=90842,skos:narrowMatch
http://data.europa.eu/esco/occupation/bb609566-3ab6-44dd-8f48-cf0b15b96827,Automatisierungsingenieur/Automatisierungsingenieurin,http://data.europa.eu/esco/occupation/bb609566-3ab6-44dd-8f48-cf0b15b96827,59351,Ingenieur/in - Automatisierungstechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59351,skos:exactMatch
http://data.europa.eu/esco/occupation/2f26a52b-cf45-4282-9138-478252161f00,Lebensmittelproduktionstechniker/Lebensmittelproduktionstechnikerin,http://data.europa.eu/esco/occupation/2f26a52b-cf45-4282-9138-478252161f00,58727,Ingenieur/in - Lebensmitteltechnologie,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58727,skos:broadMatch
http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,Bauingenieur/Bauingenieurin,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,58576,Ingenieur/in - Bau,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58576,skos:exactMatch
http://data.europa.eu/esco/occupation/2a914d26-42aa-46b5-acf3-097d51ba4617,Bauingenieur Gebäudetechnik/Bauingenieurin Gebäudetechnik,http://data.europa.eu/esco/occupation/2a914d26-42aa-46b5-acf3-097d51ba4617,58576,Ingenieur/in - Bau,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58576,skos:broadMatch
http://data.europa.eu/esco/occupation/a377fafb-7e6e-4925-bc64-8099b58aafb8,Bewässerungs- und Drainageingenieur/Bewässerungs- und Drainageingenieurin,http://data.europa.eu/esco/occupation/a377fafb-7e6e-4925-bc64-8099b58aafb8,59339,Tiefbauingenieur/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59339,skos:broadMatch
http://data.europa.eu/esco/occupation/9740933e-e04a-41f6-af1f-a6d58c7eb0ec,Ingenieur Abwasserwirtschaft/Ingenieurin Abwasserwirtschaft,http://data.europa.eu/esco/occupation/9740933e-e04a-41f6-af1f-a6d58c7eb0ec,59343,Ingenieur/in - Wasserwirtschaft,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59343,skos:broadMatch
http://data.europa.eu/esco/occupation/efc75d4e-dfbf-4178-929c-0ae198801c36,Ingenieur Geotechnik und Bergbau/Ingenieurin Geotechnik und Bergbau,http://data.europa.eu/esco/occupation/efc75d4e-dfbf-4178-929c-0ae198801c36,59369,Ingenieur/in - Geotechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59369,skos:broadMatch
http://data.europa.eu/esco/occupation/57ac359a-ae52-4aea-bc9c-93af7efa502e,Ingenieur Pipelinetechnik/Ingenieurin Pipelinetechnik,http://data.europa.eu/esco/occupation/57ac359a-ae52-4aea-bc9c-93af7efa502e,59428,Ingenieur/in - Versorgungstechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59428,skos:broadMatch
http://data.europa.eu/esco/occupation/fcf9024e-277c-43c7-8ec8-8903e5c9c576,Ingenieur Wasserwirtschaft/Ingenieurin Wasserwirtschaft,http://data.europa.eu/esco/occupation/fcf9024e-277c-43c7-8ec8-8903e5c9c576,59343,Ingenieur/in - Wasserwirtschaft,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59343,skos:exactMatch
http://data.europa.eu/esco/occupation/1bdb7d70-1769-4338-aa90-d25a90fe8a6d,Ingenieurgeologe/Ingenieurgeologin,http://data.europa.eu/esco/occupation/1bdb7d70-1769-4338-aa90-d25a90fe8a6d,59369,Ingenieur/in - Geotechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59369,skos:exactMatch
http://data.europa.eu/esco/occupation/3f3748a7-4bb3-40b4-9ae3-1c5040c70f52,Projektingenieur Bahn/Projektingenieurin Bahn,http://data.europa.eu/esco/occupation/3f3748a7-4bb3-40b4-9ae3-1c5040c70f52,15747,Beamt(er/in) - Bahnwesen (geh. techn. Dienst),https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=15747,skos:broadMatch
http://data.europa.eu/esco/occupation/aad7819e-d62e-41de-a594-9f2be186a6c2,Verkehrsingenieur/Verkehrsingenieurin,http://data.europa.eu/esco/occupation/aad7819e-d62e-41de-a594-9f2be186a6c2,59341,Verkehrsbauingenieur/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59341,skos:exactMatch
http://data.europa.eu/esco/occupation/aad7819e-d62e-41de-a594-9f2be186a6c2,Verkehrsingenieur/Verkehrsingenieurin,http://data.europa.eu/esco/occupation/aad7819e-d62e-41de-a594-9f2be186a6c2,59425,Ingenieur/in - Verkehrswesen,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59425,skos:exactMatch
http://data.europa.eu/esco/occupation/e12f08fb-4748-4388-9489-b647df60332a,Wasserkraftingenieur/Wasserkraftingenieurin,http://data.europa.eu/esco/occupation/e12f08fb-4748-4388-9489-b647df60332a,59354,Ingenieur/in - Energietechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59354,skos:broadMatch
http://data.europa.eu/esco/occupation/a7358961-46d4-4715-ac1e-6148fd042510,Umweltexperte/Umweltexpertin,http://data.europa.eu/esco/occupation/a7358961-46d4-4715-ac1e-6148fd042510,59420,Ingenieur/in - Umweltschutz/Umwelttechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59420,skos:broadMatch
http://data.europa.eu/esco/occupation/ac1fc6a9-70d2-475c-8fa0-82ef83830968,Umweltingenieur/Umweltingenieurin,http://data.europa.eu/esco/occupation/ac1fc6a9-70d2-475c-8fa0-82ef83830968,59420,Ingenieur/in - Umweltschutz/Umwelttechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59420,skos:exactMatch
http://data.europa.eu/esco/occupation/ab4dd4f9-ee6c-41cc-8b72-42ad0b13d1e2,Ingenieur Abfallwirtschaft/Ingenieurin Abfallwirtschaft,http://data.europa.eu/esco/occupation/ab4dd4f9-ee6c-41cc-8b72-42ad0b13d1e2,59321,Ingenieur/in - Abfallwirtschaft,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59321,skos:exactMatch
http://data.europa.eu/esco/occupation/7a523273-9fff-4f11-beb6-110eeaec1436,Recycling-Fachkraft,http://data.europa.eu/esco/occupation/7a523273-9fff-4f11-beb6-110eeaec1436,59321,Ingenieur/in - Abfallwirtschaft,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59321,skos:broadMatch
http://data.europa.eu/esco/occupation/7a523273-9fff-4f11-beb6-110eeaec1436,Recycling-Fachkraft,http://data.europa.eu/esco/occupation/7a523273-9fff-4f11-beb6-110eeaec1436,59420,Ingenieur/in - Umweltschutz/Umwelttechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59420,skos:broadMatch
http://data.europa.eu/esco/occupation/c90e5009-37f2-4dcd-aea2-362fc817bc98,Umweltmanagementbeauftragter (IKT)/Umweltmanagementbeauftragte (IKT),http://data.europa.eu/esco/occupation/c90e5009-37f2-4dcd-aea2-362fc817bc98,27622,Umweltmanagementbeauftragte/r,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=27622,skos:broadMatch
http://data.europa.eu/esco/occupation/32548f7e-8c25-4c49-9f22-78dee3543704,Umweltschutzingenieur Bergbau/Umweltschutzingenieurin Bergbau,http://data.europa.eu/esco/occupation/32548f7e-8c25-4c49-9f22-78dee3543704,59420,Ingenieur/in - Umweltschutz/Umwelttechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59420,skos:broadMatch
http://data.europa.eu/esco/occupation/579254cf-6d69-4889-9000-9c79dc568644,Maschinenbauingenieur/Maschinenbauingenieurin,http://data.europa.eu/esco/occupation/579254cf-6d69-4889-9000-9c79dc568644,58731,Ingenieur/in - Maschinenbau,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58731,skos:exactMatch
http://data.europa.eu/esco/occupation/8d410283-865d-4cbb-acae-ac7f69d9cf26,Automobilingenieur/Automobilingenieurin,http://data.europa.eu/esco/occupation/8d410283-865d-4cbb-acae-ac7f69d9cf26,58717,Ingenieur/in - Fahrzeugtechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58717,skos:broadMatch
http://data.europa.eu/esco/occupation/8bc48c43-d976-458a-9e3c-ee784572351d,Entwicklungsingenieur Industriewerkzeug/Entwicklungsingenieurin Industriewerkzeug,http://data.europa.eu/esco/occupation/8bc48c43-d976-458a-9e3c-ee784572351d,90789,Werkzeugingenieur/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=90789,skos:broadMatch
http://data.europa.eu/esco/occupation/1c36dd08-f6a7-43f2-a889-beebedb71c25,Equipment Engineer,http://data.europa.eu/esco/occupation/1c36dd08-f6a7-43f2-a889-beebedb71c25,58731,Ingenieur/in - Maschinenbau,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58731,skos:broadMatch
http://data.europa.eu/esco/occupation/dbc88790-a8c1-4dc4-9507-8f9dcff9c990,Fahrzeug- und Motoreningenieur/Fahrzeug- und Motoreningenieurin,http://data.europa.eu/esco/occupation/dbc88790-a8c1-4dc4-9507-8f9dcff9c990,58717,Ingenieur/in - Fahrzeugtechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58717,skos:broadMatch
http://data.europa.eu/esco/occupation/4d5bd738-9202-4fd7-bd8c-7dbe914048de,Ingenieur Agrarwirtschaft/Ingenieurin Agrarwirtschaft,http://data.europa.eu/esco/occupation/4d5bd738-9202-4fd7-bd8c-7dbe914048de,59323,Ingenieur/in - Agrartechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59323,skos:exactMatch
http://data.europa.eu/esco/occupation/a5dc92b4-9712-4bc5-a08a-f6efa07b855f,Entwicklungsingenieur für landwirtschaftliche Ausrüstung/Entwicklungsingenieurin für landwirtschaftliche Ausrüstung,http://data.europa.eu/esco/occupation/a5dc92b4-9712-4bc5-a08a-f6efa07b855f,59323,Ingenieur/in - Agrartechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59323,skos:broadMatch
http://data.europa.eu/esco/occupation/93b11f0f-69af-4ece-b9da-f29aab7d38d3,Ingenieur Apparate- und Behälterbau/Ingenieurin Apparate- und Behälterbau,http://data.europa.eu/esco/occupation/93b11f0f-69af-4ece-b9da-f29aab7d38d3,58731,Ingenieur/in - Maschinenbau,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58731,skos:broadMatch
http://data.europa.eu/esco/occupation/0ba95ace-bdf5-4ee6-92af-32e1ec9c0de6,Ingenieur Druck- und Dampftechnik/Ingenieurin Druck- und Dampftechnik,http://data.europa.eu/esco/occupation/0ba95ace-bdf5-4ee6-92af-32e1ec9c0de6,58731,Ingenieur/in - Maschinenbau,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58731,skos:broadMatch
http://data.europa.eu/esco/occupation/994fe880-dc26-4f0f-a3cd-500709b6a665,Ingenieur Feinwerktechnik/Ingenieurin Feinwerktechnik,http://data.europa.eu/esco/occupation/994fe880-dc26-4f0f-a3cd-500709b6a665,58718,Ingenieur/in - Feinwerktechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58718,skos:exactMatch
http://data.europa.eu/esco/occupation/811595cc-3100-4ca0-b860-3a77349342ae,Ingenieur Fluidtechnik/Ingenieurin Fluidtechnik,http://data.europa.eu/esco/occupation/811595cc-3100-4ca0-b860-3a77349342ae,58731,Ingenieur/in - Maschinenbau,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58731,skos:broadMatch
http://data.europa.eu/esco/occupation/b3855886-bfee-4fd9-827e-2a0b6b4b4441,Ingenieur Grubenbewetterung/Ingenieurin Grubenbewetterung,http://data.europa.eu/esco/occupation/b3855886-bfee-4fd9-827e-2a0b6b4b4441,90739,Ingenieur/in - Lüftungstechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=90739,skos:broadMatch
http://data.europa.eu/esco/occupation/1f97f6e6-0ac7-4e77-88ab-2e3801c5a223,"Ingenieur Heizung, Klima, Lüftung/Ingenieurin Heizung, Klima, Lüftung",http://data.europa.eu/esco/occupation/1f97f6e6-0ac7-4e77-88ab-2e3801c5a223,59428,Ingenieur/in - Versorgungstechnik,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59428,skos:broadMatch
