,Classification_1_URI_it,Classification_1_PrefLabel_it,Classification_1_URL_it,Classification_2_ID_it,Classification_2_PrefLabel_it,Classification_2_URL_it,Mapping_relation_it,Editorial_note_it,Classification_1_URI_de,Classification_1_PrefLabel_de,Classification_1_URL_de,Classification_2_ID_de,Classification_2_PrefLabel_de,Classification_2_URL_de,Mapping_relation_de,isco08_jrc,occ_eng_jrc,n_green_tasks_jrc,n_tasks_jrc,greenness_jrc
1069,http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,responsabile dell’organizzazione aziendale,http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,2.5.1.3.2,Specialisti dell’organizzazione del lavoro,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.3.2,skos:closeMatch,,http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,Enterprise Architecture Manager/Enterprise Architecture Managerin,http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,58784,Wirtschaftsinformatiker/in (Hochschule),https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58784,skos:broadMatch,,,,,0.0
1070,http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897,esperto contabile/esperta contabile,http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897,2.5.1.4.1,Specialisti in contabilità,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.1,skos:closeMatch,,http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897,Controller/Controllerin,http://data.europa.eu/esco/occupation/eda0d957-3c3c-4139-b89a-a18bc9e18897,7695,Bilanzbuchhalter/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=7695,skos:exactMatch,,,,,0.0
1071,http://data.europa.eu/esco/occupation/caafca69-9faa-4850-8930-a3fa07fea4e6,analista contabile,http://data.europa.eu/esco/occupation/caafca69-9faa-4850-8930-a3fa07fea4e6,2.5.1.4.1,Specialisti in contabilità,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.1,skos:closeMatch,,http://data.europa.eu/esco/occupation/caafca69-9faa-4850-8930-a3fa07fea4e6,Buchhaltungsanalyst/Buchhaltungsanalystin,http://data.europa.eu/esco/occupation/caafca69-9faa-4850-8930-a3fa07fea4e6,59215,Betriebswirt/in (Hochschule) - Rechnungswesen u. Controlling,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59215,skos:broadMatch,,,,,0.0
1072,http://data.europa.eu/esco/occupation/78db356f-a96a-4456-ab29-2de62e52f830,ragioniere generale,http://data.europa.eu/esco/occupation/78db356f-a96a-4456-ab29-2de62e52f830,2.5.1.4.1,Specialisti in contabilità,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/78db356f-a96a-4456-ab29-2de62e52f830,Finanzreferent in der öffentlichen Verwaltung/Finanzreferentin in der öffentlichen Verwaltung,http://data.europa.eu/esco/occupation/78db356f-a96a-4456-ab29-2de62e52f830,13918,Beamt(er/in) - Allg. Innere Verwaltung (höh. Dienst),https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=13918,skos:broadMatch,,,,,0.0
1073,http://data.europa.eu/esco/occupation/78db356f-a96a-4456-ab29-2de62e52f830,ragioniere generale,http://data.europa.eu/esco/occupation/78db356f-a96a-4456-ab29-2de62e52f830,2.5.1.4.1,Specialisti in contabilità,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/78db356f-a96a-4456-ab29-2de62e52f830,Finanzreferent in der öffentlichen Verwaltung/Finanzreferentin in der öffentlichen Verwaltung,http://data.europa.eu/esco/occupation/78db356f-a96a-4456-ab29-2de62e52f830,59641,Verwaltungswirt/in / Verwaltungsbetriebswirt/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59641,skos:broadMatch,,,,,0.0
1074,http://data.europa.eu/esco/occupation/cd4f41a5-87a6-4b3c-8ee3-14e6f457c365,supervisore di audit,http://data.europa.eu/esco/occupation/cd4f41a5-87a6-4b3c-8ee3-14e6f457c365,2.5.1.4.1,Specialisti in contabilità,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/cd4f41a5-87a6-4b3c-8ee3-14e6f457c365,Auditleiter/Auditleiterin,http://data.europa.eu/esco/occupation/cd4f41a5-87a6-4b3c-8ee3-14e6f457c365,59219,Betriebswirt/in (Hochschule) - Steuern und Prüfungswesen,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59219,skos:closeMatch,,,,,0.0
1075,http://data.europa.eu/esco/occupation/cd4f41a5-87a6-4b3c-8ee3-14e6f457c365,supervisore di audit,http://data.europa.eu/esco/occupation/cd4f41a5-87a6-4b3c-8ee3-14e6f457c365,2.5.1.4.1,Specialisti in contabilità,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/cd4f41a5-87a6-4b3c-8ee3-14e6f457c365,Auditleiter/Auditleiterin,http://data.europa.eu/esco/occupation/cd4f41a5-87a6-4b3c-8ee3-14e6f457c365,7562,Wirtschaftsprüfer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=7562,skos:closeMatch,,,,,0.0
1076,http://data.europa.eu/esco/occupation/59c22779-4d89-4bc9-ba8b-d64bea236723,fiscalista,http://data.europa.eu/esco/occupation/59c22779-4d89-4bc9-ba8b-d64bea236723,2.5.1.4.2,Fiscalisti e tributaristi,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.2,skos:broadMatch,,http://data.europa.eu/esco/occupation/59c22779-4d89-4bc9-ba8b-d64bea236723,Steuerberater/Steuerberaterin,http://data.europa.eu/esco/occupation/59c22779-4d89-4bc9-ba8b-d64bea236723,7566,Steuerberater/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=7566,skos:exactMatch,,,,,0.0
1077,http://data.europa.eu/esco/occupation/dfa51b4d-0929-4885-b682-29e375c6b52c,analista di dividendi,http://data.europa.eu/esco/occupation/dfa51b4d-0929-4885-b682-29e375c6b52c,2.5.1.4.2,Fiscalisti e tributaristi,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.2,skos:broadMatch,,http://data.europa.eu/esco/occupation/dfa51b4d-0929-4885-b682-29e375c6b52c,Dividendenanalyst/Dividendenanalystin,http://data.europa.eu/esco/occupation/dfa51b4d-0929-4885-b682-29e375c6b52c,59215,Betriebswirt/in (Hochschule) - Rechnungswesen u. Controlling,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59215,skos:broadMatch,,,,,0.0
1078,http://data.europa.eu/esco/occupation/c530b0ee-46f8-40fb-818c-d9b44b891cb9,responsabile dei prodotti bancari,http://data.europa.eu/esco/occupation/c530b0ee-46f8-40fb-818c-d9b44b891cb9,2.5.1.4.3,Specialisti in attività finanziarie,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.3,skos:broadMatch,,http://data.europa.eu/esco/occupation/c530b0ee-46f8-40fb-818c-d9b44b891cb9,Bank-Produktmanager/Bank-Produktmanagerin,http://data.europa.eu/esco/occupation/c530b0ee-46f8-40fb-818c-d9b44b891cb9,59187,Betriebswirt/in (Hochschule) - Bank und Finanzdienstl.,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59187,skos:broadMatch,,,,,0.0
1079,http://data.europa.eu/esco/occupation/d9723f33-7faf-4f8a-8a98-6b02d1e10f2b,curatore fallimentare/curatrice fallimentare,http://data.europa.eu/esco/occupation/d9723f33-7faf-4f8a-8a98-6b02d1e10f2b,2.5.1.4.3,Specialisti in attività finanziarie,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.3,skos:broadMatch,,http://data.europa.eu/esco/occupation/d9723f33-7faf-4f8a-8a98-6b02d1e10f2b,Insolvenzverwalter/Insolvenzverwalterin,http://data.europa.eu/esco/occupation/d9723f33-7faf-4f8a-8a98-6b02d1e10f2b,14684,Fachanwalt/-anwältin - Insolvenzrecht,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=14684,skos:closeMatch,,,,,0.0
1080,http://data.europa.eu/esco/occupation/1ad59946-d13e-441e-9b36-56e1df055e21,revisore finanziario,http://data.europa.eu/esco/occupation/1ad59946-d13e-441e-9b36-56e1df055e21,2.5.1.4.3,Specialisti in attività finanziarie,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.3,skos:broadMatch,,http://data.europa.eu/esco/occupation/1ad59946-d13e-441e-9b36-56e1df055e21,Finanzauditor/Finanzauditorin,http://data.europa.eu/esco/occupation/1ad59946-d13e-441e-9b36-56e1df055e21,7562,Wirtschaftsprüfer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=7562,skos:broadMatch,,,,,0.0
1081,http://data.europa.eu/esco/occupation/5e5b1b61-1351-4d3b-a293-deb3661715dd,controllore finanziario,http://data.europa.eu/esco/occupation/5e5b1b61-1351-4d3b-a293-deb3661715dd,2.5.1.4.3,Specialisti in attività finanziarie,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.3,skos:closeMatch,,http://data.europa.eu/esco/occupation/5e5b1b61-1351-4d3b-a293-deb3661715dd,Finanzcontroller/Finanzcontrollerin,http://data.europa.eu/esco/occupation/5e5b1b61-1351-4d3b-a293-deb3661715dd,51001,Controller/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=51001,skos:broadMatch,,,,,0.0
1082,http://data.europa.eu/esco/occupation/a04eedcf-8424-475a-8dc5-f30a9da4b151,analista frodi finanziarie,http://data.europa.eu/esco/occupation/a04eedcf-8424-475a-8dc5-f30a9da4b151,2.5.1.4.3,Specialisti in attività finanziarie,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.3,skos:broadMatch,,http://data.europa.eu/esco/occupation/a04eedcf-8424-475a-8dc5-f30a9da4b151,Prüfer im Bereich Finanzbetrug/Prüferin im Bereich Finanzbetrug,http://data.europa.eu/esco/occupation/a04eedcf-8424-475a-8dc5-f30a9da4b151,59219,Betriebswirt/in (Hochschule) - Steuern und Prüfungswesen,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59219,skos:broadMatch,,,,,0.0
1083,http://data.europa.eu/esco/occupation/b09acdda-6680-49d1-a411-129610ee3bc0,gestore di rischi,http://data.europa.eu/esco/occupation/b09acdda-6680-49d1-a411-129610ee3bc0,2.5.1.4.3,Specialisti in attività finanziarie,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.3,skos:broadMatch,,http://data.europa.eu/esco/occupation/b09acdda-6680-49d1-a411-129610ee3bc0,Risikomanager/Risikomanagerin,http://data.europa.eu/esco/occupation/b09acdda-6680-49d1-a411-129610ee3bc0,15003,Risk-Manager/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=15003,skos:exactMatch,,,,,0.0
1084,http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,investitore di rischio,http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,2.5.1.4.3,Specialisti in attività finanziarie,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.3,skos:broadMatch,,http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,Risikokapitalgeber/Risikokapitalgeberin,http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,14990,Venture-Capitalist,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=14990,skos:exactMatch,,,,,0.0
1085,http://data.europa.eu/esco/occupation/d2d451cc-e839-4192-be54-d7724814aa03,consulente corporate banking,http://data.europa.eu/esco/occupation/d2d451cc-e839-4192-be54-d7724814aa03,2.5.1.4.3,Specialisti in attività finanziarie,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.3,skos:broadMatch,,http://data.europa.eu/esco/occupation/d2d451cc-e839-4192-be54-d7724814aa03,Geschäftskundenberater/Geschäftskundenberaterin,http://data.europa.eu/esco/occupation/d2d451cc-e839-4192-be54-d7724814aa03,59187,Betriebswirt/in (Hochschule) - Bank und Finanzdienstl.,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=59187,skos:broadMatch,,,,,0.0
1086,http://data.europa.eu/esco/occupation/d2d451cc-e839-4192-be54-d7724814aa03,consulente corporate banking,http://data.europa.eu/esco/occupation/d2d451cc-e839-4192-be54-d7724814aa03,2.5.1.4.3,Specialisti in attività finanziarie,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.3,skos:broadMatch,,http://data.europa.eu/esco/occupation/d2d451cc-e839-4192-be54-d7724814aa03,Geschäftskundenberater/Geschäftskundenberaterin,http://data.europa.eu/esco/occupation/d2d451cc-e839-4192-be54-d7724814aa03,6740,Betriebswirt/in (Fachschule) - Bank,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=6740,skos:broadMatch,,,,,0.0
1087,http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,consulente finanziario,http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,2.5.1.4.3,Specialisti in attività finanziarie,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.3,skos:broadMatch,,http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,Anlage- und Vermögensberater/Anlage- und Vermögensberaterin,http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,6773,Anlageberater/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=6773,skos:exactMatch,,,,,0.0
1088,http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,consulente finanziario,http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,2.5.1.4.3,Specialisti in attività finanziarie,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.3,skos:broadMatch,,http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,Anlage- und Vermögensberater/Anlage- und Vermögensberaterin,http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,58320,Vermögensberater/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58320,skos:exactMatch,,,,,0.0
1089,http://data.europa.eu/esco/occupation/244a79eb-122b-4bee-8065-b4c39efce4ff,consulente finanziario corporate,http://data.europa.eu/esco/occupation/244a79eb-122b-4bee-8065-b4c39efce4ff,2.5.1.4.3,Specialisti in attività finanziarie,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.3,skos:broadMatch,,http://data.europa.eu/esco/occupation/244a79eb-122b-4bee-8065-b4c39efce4ff,Anlage- und Vermögensberater für Geschäftskunden/Anlage- und Vermögensberaterin für Geschäftskunden,http://data.europa.eu/esco/occupation/244a79eb-122b-4bee-8065-b4c39efce4ff,6773,Anlageberater/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=6773,skos:broadMatch,,,,,0.0
1090,http://data.europa.eu/esco/occupation/244a79eb-122b-4bee-8065-b4c39efce4ff,consulente finanziario corporate,http://data.europa.eu/esco/occupation/244a79eb-122b-4bee-8065-b4c39efce4ff,2.5.1.4.3,Specialisti in attività finanziarie,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.3,skos:broadMatch,,http://data.europa.eu/esco/occupation/244a79eb-122b-4bee-8065-b4c39efce4ff,Anlage- und Vermögensberater für Geschäftskunden/Anlage- und Vermögensberaterin für Geschäftskunden,http://data.europa.eu/esco/occupation/244a79eb-122b-4bee-8065-b4c39efce4ff,58320,Vermögensberater/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=58320,skos:broadMatch,,,,,0.0
1091,http://data.europa.eu/esco/occupation/934c3572-37f4-4cdd-a4a4-017f5f7809e4,assistente alla gestione di fondi di investimento,http://data.europa.eu/esco/occupation/934c3572-37f4-4cdd-a4a4-017f5f7809e4,2.5.1.4.3,Specialisti in attività finanziarie,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.3,skos:broadMatch,,http://data.europa.eu/esco/occupation/934c3572-37f4-4cdd-a4a4-017f5f7809e4,Assistent im Bereich Investmentfondsmanagement/Assistentin im Bereich Investmentfondsmanagement,http://data.europa.eu/esco/occupation/934c3572-37f4-4cdd-a4a4-017f5f7809e4,15519,Investmentfondskaufmann/-frau,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=15519,skos:exactMatch,,,,,0.0
1092,http://data.europa.eu/esco/occupation/0ecedad1-1144-45ff-83db-a3c4db393036,gestore di investimenti,http://data.europa.eu/esco/occupation/0ecedad1-1144-45ff-83db-a3c4db393036,2.5.1.4.3,Specialisti in attività finanziarie,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.3,skos:broadMatch,,http://data.europa.eu/esco/occupation/0ecedad1-1144-45ff-83db-a3c4db393036,Investmentmanager/Investmentmanagerin,http://data.europa.eu/esco/occupation/0ecedad1-1144-45ff-83db-a3c4db393036,6771,Fondsmanager/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=6771,skos:narrowMatch,,,,,0.0
1093,http://data.europa.eu/esco/occupation/4c715719-3c3f-4058-ba00-9b2ef34848e8,responsabile relazioni con gli investitori,http://data.europa.eu/esco/occupation/4c715719-3c3f-4058-ba00-9b2ef34848e8,2.5.1.4.3,Specialisti in attività finanziarie,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.3,skos:broadMatch,,http://data.europa.eu/esco/occupation/4c715719-3c3f-4058-ba00-9b2ef34848e8,Investor-Relations-Manager/Investor-Relations-Managerin,http://data.europa.eu/esco/occupation/4c715719-3c3f-4058-ba00-9b2ef34848e8,6783,Investor-Relations-Manager/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=6783,skos:exactMatch,,,,,0.0
1094,http://data.europa.eu/esco/occupation/b95bdbed-1e7e-482a-aa73-7bdbb3e36358,gestore di fondi di investimento,http://data.europa.eu/esco/occupation/b95bdbed-1e7e-482a-aa73-7bdbb3e36358,2.5.1.4.3,Specialisti in attività finanziarie,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.3,skos:broadMatch,,http://data.europa.eu/esco/occupation/b95bdbed-1e7e-482a-aa73-7bdbb3e36358,Investmentfondsmanager/Investmentfondsmanagerin,http://data.europa.eu/esco/occupation/b95bdbed-1e7e-482a-aa73-7bdbb3e36358,6771,Fondsmanager/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=6771,skos:broadMatch,,,,,0.0
1095,http://data.europa.eu/esco/occupation/7284ccbf-e2fd-4e2f-8bbf-bc54eab610d5,gestore di fondi fiduciari,http://data.europa.eu/esco/occupation/7284ccbf-e2fd-4e2f-8bbf-bc54eab610d5,2.5.1.4.3,Specialisti in attività finanziarie,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.3,skos:broadMatch,,http://data.europa.eu/esco/occupation/7284ccbf-e2fd-4e2f-8bbf-bc54eab610d5,privater Vermögensverwalter/private Vermögensverwalterin,http://data.europa.eu/esco/occupation/7284ccbf-e2fd-4e2f-8bbf-bc54eab610d5,7558,Treuhänder/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=7558,skos:exactMatch,,,,,0.0
1096,http://data.europa.eu/esco/occupation/8d586ee9-0ab1-4155-a3b0-2ca786c8e48c,analista finanziario/analista finanziaria,http://data.europa.eu/esco/occupation/8d586ee9-0ab1-4155-a3b0-2ca786c8e48c,2.5.1.4.3,Specialisti in attività finanziarie,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.3,skos:broadMatch,,http://data.europa.eu/esco/occupation/8d586ee9-0ab1-4155-a3b0-2ca786c8e48c,Finanzanalyst/Finanzanalystin,http://data.europa.eu/esco/occupation/8d586ee9-0ab1-4155-a3b0-2ca786c8e48c,27779,Rating-Analyst/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=27779,skos:narrowMatch,,,,,0.0
1097,http://data.europa.eu/esco/occupation/7a6ca615-a2bc-499d-8288-d186ce2594ea,analista dei rischi finanziari,http://data.europa.eu/esco/occupation/7a6ca615-a2bc-499d-8288-d186ce2594ea,2.5.1.4.3,Specialisti in attività finanziarie,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.3,skos:broadMatch,,http://data.europa.eu/esco/occupation/7a6ca615-a2bc-499d-8288-d186ce2594ea,Financial Risk Analyst/Financial Risk Analystin,http://data.europa.eu/esco/occupation/7a6ca615-a2bc-499d-8288-d186ce2594ea,15003,Risk-Manager/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=15003,skos:broadMatch,,,,,0.0
1098,http://data.europa.eu/esco/occupation/1e331638-3f66-4641-9c49-56a94235f94c,analista assicurativo/analista assicurativa,http://data.europa.eu/esco/occupation/1e331638-3f66-4641-9c49-56a94235f94c,2.5.1.4.3,Specialisti in attività finanziarie,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.3,skos:broadMatch,,http://data.europa.eu/esco/occupation/1e331638-3f66-4641-9c49-56a94235f94c,Rating-Analyst im Versicherungsbereich/Rating-Analystin im Versicherungsbereich,http://data.europa.eu/esco/occupation/1e331638-3f66-4641-9c49-56a94235f94c,27779,Rating-Analyst/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=27779,skos:broadMatch,,,,,0.0
1099,http://data.europa.eu/esco/occupation/b7f47c25-bdf3-42fa-a68e-ad32754b2dba,analista di investimenti,http://data.europa.eu/esco/occupation/b7f47c25-bdf3-42fa-a68e-ad32754b2dba,2.5.1.4.3,Specialisti in attività finanziarie,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.3,skos:broadMatch,,http://data.europa.eu/esco/occupation/b7f47c25-bdf3-42fa-a68e-ad32754b2dba,Investment Analyst/Investment Analystin,http://data.europa.eu/esco/occupation/b7f47c25-bdf3-42fa-a68e-ad32754b2dba,6779,Wertpapieranalyst/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=6779,skos:broadMatch,,,,,0.0
1100,http://data.europa.eu/esco/occupation/18d2b37a-9c31-4393-833e-bc2f7b1ce52a,analista di fusioni e acquisizioni,http://data.europa.eu/esco/occupation/18d2b37a-9c31-4393-833e-bc2f7b1ce52a,2.5.1.4.3,Specialisti in attività finanziarie,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.3,skos:broadMatch,,http://data.europa.eu/esco/occupation/18d2b37a-9c31-4393-833e-bc2f7b1ce52a,Mergers-and-Acquisitions-Analyst/Mergers-and-Acquisitions-Analystin,http://data.europa.eu/esco/occupation/18d2b37a-9c31-4393-833e-bc2f7b1ce52a,14474,Mergers-and-Acquisitions-Specialist,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=14474,skos:exactMatch,,,,,0.0
1101,http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,analista di titoli,http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,2.5.1.4.3,Specialisti in attività finanziarie,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.4.3,skos:broadMatch,,http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,Wertpapieranalyst/Wertpapieranalystin,http://data.europa.eu/esco/occupation/076d23f3-a689-4f1a-8b55-ae870c9aaa85,6779,Wertpapieranalyst/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=6779,skos:exactMatch,,,,,0.0
1102,http://data.europa.eu/esco/occupation/8529edc5-96ad-4cde-b34a-f86ad3753e4d,tecnico commerciale,http://data.europa.eu/esco/occupation/8529edc5-96ad-4cde-b34a-f86ad3753e4d,2.5.1.5.1,Specialisti nell’acquisizione di beni e servizi,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.5.1,skos:broadMatch,,http://data.europa.eu/esco/occupation/8529edc5-96ad-4cde-b34a-f86ad3753e4d,Vertriebstechniker/Vertriebstechnikerin,http://data.europa.eu/esco/occupation/8529edc5-96ad-4cde-b34a-f86ad3753e4d,15907,Vertriebsingenieur/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=15907,skos:exactMatch,,,,,0.0
1103,http://data.europa.eu/esco/occupation/29fa406d-de89-4515-be8d-0fe7bda993f1,approvvigionatore/approvvigionatrice,http://data.europa.eu/esco/occupation/29fa406d-de89-4515-be8d-0fe7bda993f1,2.5.1.5.1,Specialisti nell’acquisizione di beni e servizi,http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.5.1,skos:closeMatch,,http://data.europa.eu/esco/occupation/29fa406d-de89-4515-be8d-0fe7bda993f1,Einkäufer/Einkäuferin,http://data.europa.eu/esco/occupation/29fa406d-de89-4515-be8d-0fe7bda993f1,6600,Einkäufer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=6600,skos:exactMatch,,,,,0.0
1104,http://data.europa.eu/esco/occupation/2d3d7188-47ab-49b9-9045-e452d9db06f1,direttore commerciale/direttrice commerciale,http://data.europa.eu/esco/occupation/2d3d7188-47ab-49b9-9045-e452d9db06f1,2.5.1.5.2,Specialisti nella commercializzazione di beni e servizi (escluso il settore ICT),http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.5.2,skos:broadMatch,,http://data.europa.eu/esco/occupation/2d3d7188-47ab-49b9-9045-e452d9db06f1,Kaufmännischer Leiter/Kaufmännische Leiterin,http://data.europa.eu/esco/occupation/2d3d7188-47ab-49b9-9045-e452d9db06f1,131707,Kaufmännische/r Geschäftsführer/in,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=131707,skos:exactMatch,,,,,0.0
1105,http://data.europa.eu/esco/occupation/586fe133-1987-41f4-b89a-f39d4bc58e1e,responsabile del commercio online,http://data.europa.eu/esco/occupation/586fe133-1987-41f4-b89a-f39d4bc58e1e,2.5.1.5.2,Specialisti nella commercializzazione di beni e servizi (escluso il settore ICT),http://professioni.istat.it/cp2011/scheda.php?id=2.5.1.5.2,skos:broadMatch,,http://data.europa.eu/esco/occupation/586fe133-1987-41f4-b89a-f39d4bc58e1e,E-Business-Manager/E-Business-Managerin,http://data.europa.eu/esco/occupation/586fe133-1987-41f4-b89a-f39d4bc58e1e,50983,Betriebswirt/in (Fachschule) - E-Business,https://berufenet.arbeitsagentur.de/berufenet/faces/index?path=null/kurzbeschreibung&dkz=50983,skos:broadMatch,,,,,0.0
